# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
1.126e-05	0.01513125	293.2625	1	100000	0.5	-2.87	0	0.000109268303	2250
1.13e-05	0.01513375	293.2625	1	100000	0.5	-2.87	0	0.000109272363	2250
1.118e-05	0.01513625	293.2625	1	100000	0.5	-2.87	0	0.000109269321	2250
1.094e-05	0.01513875	293.2625	1	100000	0.5	-2.87	0	0.000109267487	2250
1.08e-05	0.01514125	293.2625	1	100000	0.5	-2.87	0	0.000109267075	2250
1.082e-05	0.01514375	293.2625	1	100000	0.5	-2.87	0	0.00010926892	2250
1.092e-05	0.01514625	293.2625	1	100000	0.5	-2.87	0	0.000109267607	2250
1.104e-05	0.01514875	293.2625	1	100000	0.5	-2.87	0	0.00010926828	2250
1.112e-05	0.01515125	293.2625	1	100000	0.5	-2.87	0	0.00010926958	2250
1.1e-05	0.01515375	293.2625	1	100000	0.5	-2.87	0	0.000109267731	2250
1.086e-05	0.01515625	293.2625	1	100000	0.5	-2.87	0	0.000109266773	2250
1.092e-05	0.01515875	293.2625	1	100000	0.5	-2.87	0	0.000109269955	2250
1.11e-05	0.01516125	293.2625	1	100000	0.5	-2.87	0	0.000109267143	2250
1.106e-05	0.01516375	293.2625	1	100000	0.5	-2.87	0	0.000109270852	2250
1.098e-05	0.01516625	293.2625	1	100000	0.5	-2.87	0	0.000109267181	2250
1.12e-05	0.01516875	293.2625	1	100000	0.5	-2.87	0	0.000109269591	2250
1.12e-05	0.01517125	293.2625	1	100000	0.5	-2.87	0	0.000109268449	2250
1.108e-05	0.01517375	293.2625	1	100000	0.5	-2.87	0	0.000109270317	2250
1.11e-05	0.01517625	293.2625	1	100000	0.5	-2.87	0	0.00010927426	2250
1.12e-05	0.01517875	293.2625	1	100000	0.5	-2.87	0	0.000109270112	2250
1.128e-05	0.01518125	293.2625	1	100000	0.5	-2.87	0	0.000109269782	2250
1.118e-05	0.01518375	293.2625	1	100000	0.5	-2.87	0	0.000109274578	2250
1.088e-05	0.01518625	293.2625	1	100000	0.5	-2.87	0	0.000109274679	2250
1.07e-05	0.01518875	293.2625	1	100000	0.5	-2.87	0	0.000109271762	2250
1.088e-05	0.01519125	293.2625	1	100000	0.5	-2.87	0	0.000109271813	2250
1.106e-05	0.01519375	293.2625	1	100000	0.5	-2.87	0	0.000109271268	2250
1.106e-05	0.01519625	293.2625	1	100000	0.5	-2.87	0	0.000109272174	2250
1.112e-05	0.01519875	293.2625	1	100000	0.5	-2.87	0	0.000109271389	2250
1.124e-05	0.01520125	293.2625	1	100000	0.5	-2.87	0	0.000109268957	2250
1.144e-05	0.01520375	293.2625	1	100000	0.5	-2.87	0	0.000109269487	2250
1.166e-05	0.01520625	293.2625	1	100000	0.5	-2.87	0	0.000109272191	2250
1.156e-05	0.01520875	293.2625	1	100000	0.5	-2.87	0	0.00010927377	2250
