# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
3.886e-05	0.0098125	282.1875	1	100000	0.5	-2.87	0	0.000108975958	1375
3.894e-05	0.0098125	282.25	1	100000	0.5	-2.87	0	0.000108976357	1375
3.894e-05	0.0098125	282.3125	1	100000	0.5	-2.87	0	0.000108978372	1375
3.89e-05	0.0098125	282.375	1	100000	0.5	-2.87	0	0.000108971951	1375
3.882e-05	0.0098125	282.4375	1	100000	0.5	-2.87	0	0.000108973878	1375
3.862e-05	0.0098125	282.5	1	100000	0.5	-2.87	0	0.000108977033	1375
3.838e-05	0.0098125	282.5625	1	100000	0.5	-2.87	0	0.000108979555	1375
3.812e-05	0.0098125	282.625	1	100000	0.5	-2.87	0	0.000108975223	1375
3.794e-05	0.0098125	282.6875	1	100000	0.5	-2.87	0	0.00010897723	1375
3.784e-05	0.0098125	282.75	1	100000	0.5	-2.87	0	0.000108976559	1375
3.768e-05	0.0098125	282.8125	1	100000	0.5	-2.87	0	0.000108975958	1375
3.732e-05	0.0098125	282.875	1	100000	0.5	-2.87	0	0.00010897482	1375
3.69e-05	0.0098125	282.9375	1	100000	0.5	-2.87	0	0.000108977386	1375
3.664e-05	0.0098125	283	1	100000	0.5	-2.87	0	0.000108981547	1375
3.66e-05	0.0098125	283.0625	1	100000	0.5	-2.87	0	0.000108979766	1375
3.668e-05	0.0098125	283.125	1	100000	0.5	-2.87	0	0.000108976018	1375
3.666e-05	0.0098125	283.1875	1	100000	0.5	-2.87	0	0.000108973118	1375
3.65e-05	0.0098125	283.25	1	100000	0.5	-2.87	0	0.000108976038	1375
3.632e-05	0.0098125	283.3125	1	100000	0.5	-2.87	0	0.00010897384	1375
3.616e-05	0.0098125	283.375	1	100000	0.5	-2.87	0	0.000108973742	1375
3.604e-05	0.0098125	283.4375	1	100000	0.5	-2.87	0	0.000108973754	1375
3.594e-05	0.0098125	283.5	1	100000	0.5	-2.87	0	0.000108972257	1375
3.582e-05	0.0098125	283.5625	1	100000	0.5	-2.87	0	0.000108974496	1375
3.592e-05	0.0098125	283.625	1	100000	0.5	-2.87	0	0.000108975073	1375
3.612e-05	0.0098125	283.6875	1	100000	0.5	-2.87	0	0.000108976673	1375
3.626e-05	0.0098125	283.75	1	100000	0.5	-2.87	0	0.000108975439	1375
3.624e-05	0.0098125	283.8125	1	100000	0.5	-2.87	0	0.000108975146	1375
3.596e-05	0.0098125	283.875	1	100000	0.5	-2.87	0	0.000108976047	1375
3.558e-05	0.0098125	283.9375	1	100000	0.5	-2.87	0	0.000108978149	1375
3.518e-05	0.0098125	284	1	100000	0.5	-2.87	0	0.000108972853	1375
3.498e-05	0.0098125	284.0625	1	100000	0.5	-2.87	0	0.000108973513	1375
3.498e-05	0.0098125	284.125	1	100000	0.5	-2.87	0	0.000108975206	1375
3.508e-05	0.0098125	284.1875	1	100000	0.5	-2.87	0	0.000108971401	1375
3.518e-05	0.0098125	284.25	1	100000	0.5	-2.87	0	0.000108977504	1375
3.528e-05	0.0098125	284.3125	1	100000	0.5	-2.87	0	0.000108975606	1375
3.54e-05	0.0098125	284.375	1	100000	0.5	-2.87	0	0.000108977452	1375
3.552e-05	0.0098125	284.4375	1	100000	0.5	-2.87	0	0.000108980052	1375
3.558e-05	0.0098125	284.5	1	100000	0.5	-2.87	0	0.000108976597	1375
3.556e-05	0.0098125	284.5625	1	100000	0.5	-2.87	0	0.000108976683	1375
3.552e-05	0.0098125	284.625	1	100000	0.5	-2.87	0	0.000108978739	1375
3.55e-05	0.0098125	284.6875	1	100000	0.5	-2.87	0	0.000108980272	1375
3.554e-05	0.0098125	284.75	1	100000	0.5	-2.87	0	0.000108977603	1375
3.55e-05	0.0098125	284.8125	1	100000	0.5	-2.87	0	0.000108978218	1375
3.542e-05	0.0098125	284.875	1	100000	0.5	-2.87	0	0.000108975695	1375
3.548e-05	0.0098125	284.9375	1	100000	0.5	-2.87	0	0.000108978301	1375
3.576e-05	0.0098125	285	1	100000	0.5	-2.87	0	0.00010897668	1375
3.612e-05	0.0098125	285.0625	1	100000	0.5	-2.87	0	0.0001089773	1375
3.626e-05	0.0098125	285.125	1	100000	0.5	-2.87	0	0.000108975903	1375
3.618e-05	0.0098125	285.1875	1	100000	0.5	-2.87	0	0.000108978375	1375
3.608e-05	0.0098125	285.25	1	100000	0.5	-2.87	0	0.000108979449	1375
3.61e-05	0.0098125	285.3125	1	100000	0.5	-2.87	0	0.000108976556	1375
3.618e-05	0.0098125	285.375	1	100000	0.5	-2.87	0	0.000108977471	1375
3.63e-05	0.0098125	285.4375	1	100000	0.5	-2.87	0	0.000108979542	1375
3.652e-05	0.0098125	285.5	1	100000	0.5	-2.87	0	0.000108978948	1375
3.688e-05	0.0098125	285.5625	1	100000	0.5	-2.87	0	0.000108978955	1375
3.734e-05	0.0098125	285.625	1	100000	0.5	-2.87	0	0.000108975302	1375
3.772e-05	0.0098125	285.6875	1	100000	0.5	-2.87	0	0.000108977085	1375
3.804e-05	0.0098125	285.75	1	100000	0.5	-2.87	0	0.000108976662	1375
3.826e-05	0.0098125	285.8125	1	100000	0.5	-2.87	0	0.00010897443	1375
3.836e-05	0.0098125	285.875	1	100000	0.5	-2.87	0	0.000108980291	1375
3.842e-05	0.0098125	285.9375	1	100000	0.5	-2.87	0	0.000108976498	1375
3.866e-05	0.0098125	286	1	100000	0.5	-2.87	0	0.000108976715	1375
3.902e-05	0.0098125	286.0625	1	100000	0.5	-2.87	0	0.000108976377	1375
3.938e-05	0.0098125	286.125	1	100000	0.5	-2.87	0	0.000108977205	1375
3.958e-05	0.0098125	286.1875	1	100000	0.5	-2.87	0	0.000108978448	1375
3.97e-05	0.0098125	286.25	1	100000	0.5	-2.87	0	0.000108977539	1375
