# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.005485	0.1	0	1	100000	0.5	-2.87	0	0.000108938807	1370
0.0054855	0.1	4.5	1	100000	0.5	-2.87	0	0.000108892291	1370
0.005487	0.1	9	1	100000	0.5	-2.87	0	0.00010901765	1370
0.0054935	0.1	13.5	1	100000	0.5	-2.87	0	0.000108994694	1370
0.0055115	0.1	18	1	100000	0.5	-2.87	0	0.00010887731	1370
0.005547	0.1	22.5	1	100000	0.5	-2.87	0	0.000109006732	1370
0.0055905	0.1	27	1	100000	0.5	-2.87	0	0.000108890819	1370
0.0056335	0.1	31.5	1	100000	0.5	-2.87	0	0.000109029477	1370
0.005672	0.1	36	1	100000	0.5	-2.87	0	0.000108990208	1370
0.0057105	0.1	40.5	1	100000	0.5	-2.87	0	0.000108855725	1370
0.0057485	0.1	45	1	100000	0.5	-2.87	0	0.000108891797	1370
0.0057845	0.1	49.5	1	100000	0.5	-2.87	0	0.00010899352	1370
0.0058185	0.1	54	1	100000	0.5	-2.87	0	0.000109010807	1370
0.005849	0.1	58.5	1	100000	0.5	-2.87	0	0.000108869116	1370
0.0058805	0.1	63	1	100000	0.5	-2.87	0	0.000108923689	1370
0.00591	0.1	67.5	1	100000	0.5	-2.87	0	0.000109006898	1370
0.005938	0.1	72	1	100000	0.5	-2.87	0	0.000108970913	1370
0.0059645	0.1	76.5	1	100000	0.5	-2.87	0	0.000109033557	1370
0.005987	0.1	81	1	100000	0.5	-2.87	0	0.000108952388	1370
0.006008	0.1	85.5	1	100000	0.5	-2.87	0	0.000108948844	1370
0.0060255	0.1	90	1	100000	0.5	-2.87	0	0.000109003515	1370
0.006041	0.1	94.5	1	100000	0.5	-2.87	0	0.000109022399	1370
0.0060535	0.1	99	1	100000	0.5	-2.87	0	0.000108971354	1370
0.0060625	0.1	103.5	1	100000	0.5	-2.87	0	0.000108887786	1370
0.0060695	0.1	108	1	100000	0.5	-2.87	0	0.000109023097	1370
0.0060735	0.1	112.5	1	100000	0.5	-2.87	0	0.000108854418	1370
0.006075	0.1	117	1	100000	0.5	-2.87	0	0.000108994567	1370
0.0060735	0.1	121.5	1	100000	0.5	-2.87	0	0.000109027878	1370
0.006069	0.1	126	1	100000	0.5	-2.87	0	0.000108852308	1370
0.006062	0.1	130.5	1	100000	0.5	-2.87	0	0.00010885927	1370
0.0060515	0.1	135	1	100000	0.5	-2.87	0	0.000108878264	1370
0.0060385	0.1	139.5	1	100000	0.5	-2.87	0	0.000109016211	1370
0.0060235	0.1	144	1	100000	0.5	-2.87	0	0.000108887657	1370
0.0060055	0.1	148.5	1	100000	0.5	-2.87	0	0.000109016214	1370
0.0059845	0.1	153	1	100000	0.5	-2.87	0	0.000108862566	1370
0.005963	0.1	157.5	1	100000	0.5	-2.87	0	0.000109029621	1370
0.005937	0.1	162	1	100000	0.5	-2.87	0	0.000108865612	1370
0.0059095	0.1	166.5	1	100000	0.5	-2.87	0	0.000109034988	1370
0.0058805	0.1	171	1	100000	0.5	-2.87	0	0.000108869937	1370
0.0058475	0.1	175.5	1	100000	0.5	-2.87	0	0.00010894669	1370
0.0058145	0.1	180	1	100000	0.5	-2.87	0	0.000109017983	1370
0.005779	0.1	184.5	1	100000	0.5	-2.87	0	0.000109019696	1370
