# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.000734	0	306	1	100000	0.5	-2.87	0	0.000108888744	200
0.0007348	0.001	306	1	100000	0.5	-2.87	0	0.000108888512	200
0.0007246	0.002	306	1	100000	0.5	-2.87	0	0.000108886905	200
0.0006872	0.003	306	1	100000	0.5	-2.87	0	0.000108887055	200
0.0006372	0.004	306	1	100000	0.5	-2.87	0	0.000108886049	200
0.0005842	0.005	306	1	100000	0.5	-2.87	0	0.000108886506	200
0.000536	0.006	306	1	100000	0.5	-2.87	0	0.000108886447	200
0.0004844	0.007	306	1	100000	0.5	-2.87	0	0.000108888403	200
0.0004326	0.008	306	1	100000	0.5	-2.87	0	0.000108888115	200
0.000385	0.009	306	1	100000	0.5	-2.87	0	0.00010888851	200
0.0003382	0.01	306	1	100000	0.5	-2.87	0	0.000108889034	200
0.0002946	0.011	306	1	100000	0.5	-2.87	0	0.000108887814	200
0.000256	0.012	306	1	100000	0.5	-2.87	0	0.000108886147	200
0.0002248	0.013	306	1	100000	0.5	-2.87	0	0.000108882169	200
0.0002036	0.014	306	1	100000	0.5	-2.87	0	0.000108877489	200
0.0001966	0.015	306	1	100000	0.5	-2.87	0	0.00010887801	200
0.0002044	0.016	306	1	100000	0.5	-2.87	0	0.000108889042	200
0.0002264	0.017	306	1	100000	0.5	-2.87	0	0.000108891838	200
0.0002592	0.018	306	1	100000	0.5	-2.87	0	0.000108884111	200
0.0002982	0.019	306	1	100000	0.5	-2.87	0	0.000108883169	200
0.000341	0.02	306	1	100000	0.5	-2.87	0	0.000108885853	200
0.0003844	0.021	306	1	100000	0.5	-2.87	0	0.000108884454	200
0.0004334	0.022	306	1	100000	0.5	-2.87	0	0.000108884658	200
0.0004878	0.023	306	1	100000	0.5	-2.87	0	0.000108887486	200
0.0005378	0.024	306	1	100000	0.5	-2.87	0	0.000108885721	200
0.0005872	0.025	306	1	100000	0.5	-2.87	0	0.000108886449	200
0.0006412	0.026	306	1	100000	0.5	-2.87	0	0.00010888896	200
0.0006966	0.027	306	1	100000	0.5	-2.87	0	0.000108888965	200
0.0007474	0.028	306	1	100000	0.5	-2.87	0	0.0001088932	200
0.0008022	0.029	306	1	100000	0.5	-2.87	0	0.000108893998	200
0.000856	0.03	306	1	100000	0.5	-2.87	0	0.000108891481	200
