# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0005092	0	300.9375	1	100000	0.5	-2.87	0	0.000109007022	1380
0.0005114	0.00071875	300.9375	1	100000	0.5	-2.87	0	0.000108996671	1380
0.0005108	0.0014375	300.9375	1	100000	0.5	-2.87	0	0.000108992937	1380
0.000508	0.00215625	300.9375	1	100000	0.5	-2.87	0	0.000109007897	1380
0.0004998	0.002875	300.9375	1	100000	0.5	-2.87	0	0.00010900628	1380
0.0004826	0.00359375	300.9375	1	100000	0.5	-2.87	0	0.000108994135	1380
0.0004558	0.0043125	300.9375	1	100000	0.5	-2.87	0	0.00010900496	1380
0.000422	0.00503125	300.9375	1	100000	0.5	-2.87	0	0.000108995473	1380
0.000385	0.00575	300.9375	1	100000	0.5	-2.87	0	0.000108996314	1380
0.0003488	0.00646875	300.9375	1	100000	0.5	-2.87	0	0.000108994658	1380
0.0003132	0.0071875	300.9375	1	100000	0.5	-2.87	0	0.000109001327	1380
0.0002788	0.00790625	300.9375	1	100000	0.5	-2.87	0	0.0001090009	1380
0.0002454	0.008625	300.9375	1	100000	0.5	-2.87	0	0.000109001837	1380
0.0002156	0.00934375	300.9375	1	100000	0.5	-2.87	0	0.000108999408	1380
0.0001884	0.0100625	300.9375	1	100000	0.5	-2.87	0	0.000108997736	1380
0.0001666	0.01078125	300.9375	1	100000	0.5	-2.87	0	0.000108998822	1380
0.0001528	0.0115	300.9375	1	100000	0.5	-2.87	0	0.000109005257	1380
0.0001494	0.01221875	300.9375	1	100000	0.5	-2.87	0	0.000108996788	1380
0.0001574	0.0129375	300.9375	1	100000	0.5	-2.87	0	0.000109004401	1380
0.0001746	0.01365625	300.9375	1	100000	0.5	-2.87	0	0.000109004392	1380
0.0001984	0.014375	300.9375	1	100000	0.5	-2.87	0	0.000108997441	1380
0.000227	0.01509375	300.9375	1	100000	0.5	-2.87	0	0.000109003787	1380
0.0002566	0.0158125	300.9375	1	100000	0.5	-2.87	0	0.000108990586	1380
0.0002888	0.01653125	300.9375	1	100000	0.5	-2.87	0	0.000108995779	1380
0.000323	0.01725	300.9375	1	100000	0.5	-2.87	0	0.000108996373	1380
0.0003586	0.01796875	300.9375	1	100000	0.5	-2.87	0	0.000109005004	1380
0.0003958	0.0186875	300.9375	1	100000	0.5	-2.87	0	0.000109006764	1380
