# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
3.596e-05	0.0098125	282.1875	1	100000	0.5	-2.87	0	0.000109023067	1385
3.59e-05	0.0098125	282.25	1	100000	0.5	-2.87	0	0.000109026967	1385
3.578e-05	0.0098125	282.3125	1	100000	0.5	-2.87	0	0.000109036544	1385
3.572e-05	0.0098125	282.375	1	100000	0.5	-2.87	0	0.000109031068	1385
3.574e-05	0.0098125	282.4375	1	100000	0.5	-2.87	0	0.000109031524	1385
3.572e-05	0.0098125	282.5	1	100000	0.5	-2.87	0	0.000109030888	1385
3.56e-05	0.0098125	282.5625	1	100000	0.5	-2.87	0	0.00010903115	1385
3.544e-05	0.0098125	282.625	1	100000	0.5	-2.87	0	0.000109034249	1385
3.524e-05	0.0098125	282.6875	1	100000	0.5	-2.87	0	0.00010903158	1385
3.498e-05	0.0098125	282.75	1	100000	0.5	-2.87	0	0.000109031618	1385
3.458e-05	0.0098125	282.8125	1	100000	0.5	-2.87	0	0.000109032497	1385
3.412e-05	0.0098125	282.875	1	100000	0.5	-2.87	0	0.000109031504	1385
3.376e-05	0.0098125	282.9375	1	100000	0.5	-2.87	0	0.000109033275	1385
3.358e-05	0.0098125	283	1	100000	0.5	-2.87	0	0.000109032239	1385
3.352e-05	0.0098125	283.0625	1	100000	0.5	-2.87	0	0.000109030969	1385
3.348e-05	0.0098125	283.125	1	100000	0.5	-2.87	0	0.000109032259	1385
3.33e-05	0.0098125	283.1875	1	100000	0.5	-2.87	0	0.000109031321	1385
3.308e-05	0.0098125	283.25	1	100000	0.5	-2.87	0	0.000109035322	1385
3.288e-05	0.0098125	283.3125	1	100000	0.5	-2.87	0	0.000109034248	1385
3.272e-05	0.0098125	283.375	1	100000	0.5	-2.87	0	0.000109035735	1385
3.252e-05	0.0098125	283.4375	1	100000	0.5	-2.87	0	0.000109035526	1385
3.228e-05	0.0098125	283.5	1	100000	0.5	-2.87	0	0.000109038044	1385
3.21e-05	0.0098125	283.5625	1	100000	0.5	-2.87	0	0.000109035793	1385
3.196e-05	0.0098125	283.625	1	100000	0.5	-2.87	0	0.000109035781	1385
3.194e-05	0.0098125	283.6875	1	100000	0.5	-2.87	0	0.000109036419	1385
3.19e-05	0.0098125	283.75	1	100000	0.5	-2.87	0	0.000109033479	1385
3.192e-05	0.0098125	283.8125	1	100000	0.5	-2.87	0	0.000109035726	1385
3.194e-05	0.0098125	283.875	1	100000	0.5	-2.87	0	0.000109033807	1385
3.198e-05	0.0098125	283.9375	1	100000	0.5	-2.87	0	0.000109031374	1385
3.198e-05	0.0098125	284	1	100000	0.5	-2.87	0	0.000109030536	1385
3.19e-05	0.0098125	284.0625	1	100000	0.5	-2.87	0	0.000109032748	1385
3.18e-05	0.0098125	284.125	1	100000	0.5	-2.87	0	0.000109031695	1385
3.172e-05	0.0098125	284.1875	1	100000	0.5	-2.87	0	0.000109033642	1385
3.168e-05	0.0098125	284.25	1	100000	0.5	-2.87	0	0.000109028335	1385
3.164e-05	0.0098125	284.3125	1	100000	0.5	-2.87	0	0.000109029805	1385
3.164e-05	0.0098125	284.375	1	100000	0.5	-2.87	0	0.000109027363	1385
3.17e-05	0.0098125	284.4375	1	100000	0.5	-2.87	0	0.000109031641	1385
3.178e-05	0.0098125	284.5	1	100000	0.5	-2.87	0	0.000109033169	1385
3.178e-05	0.0098125	284.5625	1	100000	0.5	-2.87	0	0.000109028111	1385
3.164e-05	0.0098125	284.625	1	100000	0.5	-2.87	0	0.00010902717	1385
3.152e-05	0.0098125	284.6875	1	100000	0.5	-2.87	0	0.000109026155	1385
3.154e-05	0.0098125	284.75	1	100000	0.5	-2.87	0	0.000109030721	1385
3.158e-05	0.0098125	284.8125	1	100000	0.5	-2.87	0	0.000109025904	1385
3.17e-05	0.0098125	284.875	1	100000	0.5	-2.87	0	0.000109030318	1385
3.184e-05	0.0098125	284.9375	1	100000	0.5	-2.87	0	0.000109030112	1385
3.202e-05	0.0098125	285	1	100000	0.5	-2.87	0	0.000109029435	1385
3.22e-05	0.0098125	285.0625	1	100000	0.5	-2.87	0	0.000109031173	1385
3.238e-05	0.0098125	285.125	1	100000	0.5	-2.87	0	0.000109026368	1385
3.25e-05	0.0098125	285.1875	1	100000	0.5	-2.87	0	0.000109026215	1385
3.254e-05	0.0098125	285.25	1	100000	0.5	-2.87	0	0.000109025283	1385
3.262e-05	0.0098125	285.3125	1	100000	0.5	-2.87	0	0.000109025665	1385
3.278e-05	0.0098125	285.375	1	100000	0.5	-2.87	0	0.000109024078	1385
3.294e-05	0.0098125	285.4375	1	100000	0.5	-2.87	0	0.000109023879	1385
3.308e-05	0.0098125	285.5	1	100000	0.5	-2.87	0	0.000109027248	1385
3.328e-05	0.0098125	285.5625	1	100000	0.5	-2.87	0	0.000109025786	1385
3.358e-05	0.0098125	285.625	1	100000	0.5	-2.87	0	0.000109013785	1385
3.392e-05	0.0098125	285.6875	1	100000	0.5	-2.87	0	0.00010902277	1385
3.422e-05	0.0098125	285.75	1	100000	0.5	-2.87	0	0.000109037079	1385
3.44e-05	0.0098125	285.8125	1	100000	0.5	-2.87	0	0.000109035634	1385
3.448e-05	0.0098125	285.875	1	100000	0.5	-2.87	0	0.000109034057	1385
3.46e-05	0.0098125	285.9375	1	100000	0.5	-2.87	0	0.000109034095	1385
3.48e-05	0.0098125	286	1	100000	0.5	-2.87	0	0.000109036034	1385
3.502e-05	0.0098125	286.0625	1	100000	0.5	-2.87	0	0.000109033462	1385
3.52e-05	0.0098125	286.125	1	100000	0.5	-2.87	0	0.000109034478	1385
3.538e-05	0.0098125	286.1875	1	100000	0.5	-2.87	0	0.000109032751	1385
3.568e-05	0.0098125	286.25	1	100000	0.5	-2.87	0	0.000109034828	1385
3.608e-05	0.0098125	286.3125	1	100000	0.5	-2.87	0	0.00010903301	1385
3.644e-05	0.0098125	286.375	1	100000	0.5	-2.87	0	0.00010903387	1385
3.674e-05	0.0098125	286.4375	1	100000	0.5	-2.87	0	0.000109038597	1385
3.7e-05	0.0098125	286.5	1	100000	0.5	-2.87	0	0.000109039977	1385
3.728e-05	0.0098125	286.5625	1	100000	0.5	-2.87	0	0.000109038671	1385
3.76e-05	0.0098125	286.625	1	100000	0.5	-2.87	0	0.000109038559	1385
3.79e-05	0.0098125	286.6875	1	100000	0.5	-2.87	0	0.000109036206	1385
3.82e-05	0.0098125	286.75	1	100000	0.5	-2.87	0	0.000109034911	1385
3.854e-05	0.0098125	286.8125	1	100000	0.5	-2.87	0	0.000109034263	1385
3.878e-05	0.0098125	286.875	1	100000	0.5	-2.87	0	0.000109033631	1385
3.9e-05	0.0098125	286.9375	1	100000	0.5	-2.87	0	0.000109039093	1385
3.922e-05	0.0098125	287	1	100000	0.5	-2.87	0	0.000109035223	1385
3.95e-05	0.0098125	287.0625	1	100000	0.5	-2.87	0	0.000109038268	1385
3.986e-05	0.0098125	287.125	1	100000	0.5	-2.87	0	0.000109034873	1385
4.036e-05	0.0098125	287.1875	1	100000	0.5	-2.87	0	0.000109037509	1385

