# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0008965	0.0075	135	1	100000	0.5	-2.87	0	0.000109000743	1385
0.0008965	0.0075	137.8125	1	100000	0.5	-2.87	0	0.000108999874	1385
0.0008965	0.0075	140.625	1	100000	0.5	-2.87	0	0.000108993902	1385
0.0008955	0.0075	143.4375	1	100000	0.5	-2.87	0	0.000109000991	1385
0.000893	0.0075	146.25	1	100000	0.5	-2.87	0	0.000108992967	1385
0.0008875	0.0075	149.0625	1	100000	0.5	-2.87	0	0.000108981073	1385
0.0008815	0.0075	151.875	1	100000	0.5	-2.87	0	0.000109006352	1385
0.0008735	0.0075	154.6875	1	100000	0.5	-2.87	0	0.000109006511	1385
0.000865	0.0075	157.5	1	100000	0.5	-2.87	0	0.00010900347	1385
0.0008565	0.0075	160.3125	1	100000	0.5	-2.87	0	0.000109004465	1385
0.0008475	0.0075	163.125	1	100000	0.5	-2.87	0	0.000109002014	1385
0.000838	0.0075	165.9375	1	100000	0.5	-2.87	0	0.000109007105	1385
0.000827	0.0075	168.75	1	100000	0.5	-2.87	0	0.000109012239	1385
0.0008165	0.0075	171.5625	1	100000	0.5	-2.87	0	0.000108994835	1385
0.0008055	0.0075	174.375	1	100000	0.5	-2.87	0	0.000109000248	1385
0.0007935	0.0075	177.1875	1	100000	0.5	-2.87	0	0.000109007345	1385
0.000782	0.0075	180	1	100000	0.5	-2.87	0	0.000109004183	1385
0.0007695	0.0075	182.8125	1	100000	0.5	-2.87	0	0.000109001903	1385
0.000757	0.0075	185.625	1	100000	0.5	-2.87	0	0.000109008037	1385
0.000743	0.0075	188.4375	1	100000	0.5	-2.87	0	0.00010898629	1385
0.000729	0.0075	191.25	1	100000	0.5	-2.87	0	0.000109000257	1385
0.000715	0.0075	194.0625	1	100000	0.5	-2.87	0	0.000108997103	1385
0.0007	0.0075	196.875	1	100000	0.5	-2.87	0	0.000109009262	1385
0.000684	0.0075	199.6875	1	100000	0.5	-2.87	0	0.000109007754	1385
0.0006685	0.0075	202.5	1	100000	0.5	-2.87	0	0.00010901148	1385
0.0006535	0.0075	205.3125	1	100000	0.5	-2.87	0	0.000109005703	1385
0.000637	0.0075	208.125	1	100000	0.5	-2.87	0	0.000109016645	1385
0.0006215	0.0075	210.9375	1	100000	0.5	-2.87	0	0.000109022561	1385
0.0006045	0.0075	213.75	1	100000	0.5	-2.87	0	0.000109028599	1385
0.000587	0.0075	216.5625	1	100000	0.5	-2.87	0	0.000109014634	1385
0.0005695	0.0075	219.375	1	100000	0.5	-2.87	0	0.000109027487	1385
0.000552	0.0075	222.1875	1	100000	0.5	-2.87	0	0.000109017817	1385
0.000533	0.0075	225	1	100000	0.5	-2.87	0	0.000109018515	1385
0.000515	0.0075	227.8125	1	100000	0.5	-2.87	0	0.000109014394	1385
0.0004965	0.0075	230.625	1	100000	0.5	-2.87	0	0.000109013866	1385
0.000476	0.0075	233.4375	1	100000	0.5	-2.87	0	0.000109011687	1385
0.0004565	0.0075	236.25	1	100000	0.5	-2.87	0	0.000109027309	1385
0.000437	0.0075	239.0625	1	100000	0.5	-2.87	0	0.000109014122	1385
0.0004175	0.0075	241.875	1	100000	0.5	-2.87	0	0.000109010242	1385
0.0003985	0.0075	244.6875	1	100000	0.5	-2.87	0	0.000109009473	1385
0.0003785	0.0075	247.5	1	100000	0.5	-2.87	0	0.000109005409	1385
0.000358	0.0075	250.3125	1	100000	0.5	-2.87	0	0.000109012415	1385
0.000338	0.0075	253.125	1	100000	0.5	-2.87	0	0.00010901715	1385
0.0003175	0.0075	255.9375	1	100000	0.5	-2.87	0	0.0001090182	1385
0.0002965	0.0075	258.75	1	100000	0.5	-2.87	0	0.000109014541	1385
0.000275	0.0075	261.5625	1	100000	0.5	-2.87	0	0.000109013146	1385
0.0002545	0.0075	264.375	1	100000	0.5	-2.87	0	0.000109016382	1385
0.0002335	0.0075	267.1875	1	100000	0.5	-2.87	0	0.00010901635	1385
0.000214	0.0075	270	1	100000	0.5	-2.87	0	0.000109012675	1385
0.0001945	0.0075	272.8125	1	100000	0.5	-2.87	0	0.000109019429	1385
0.0001765	0.0075	275.625	1	100000	0.5	-2.87	0	0.000109014822	1385
0.000158	0.0075	278.4375	1	100000	0.5	-2.87	0	0.000109011432	1385
0.0001405	0.0075	281.25	1	100000	0.5	-2.87	0	0.000109018642	1385
0.0001245	0.0075	284.0625	1	100000	0.5	-2.87	0	0.0001090135	1385
0.000111	0.0075	286.875	1	100000	0.5	-2.87	0	0.000109008087	1385
0.000101	0.0075	289.6875	1	100000	0.5	-2.87	0	0.000109008411	1385
9.45e-05	0.0075	292.5	1	100000	0.5	-2.87	0	0.000109005481	1385
9.45e-05	0.0075	295.3125	1	100000	0.5	-2.87	0	0.000109008922	1385
9.9e-05	0.0075	298.125	1	100000	0.5	-2.87	0	0.000109011032	1385
0.0001065	0.0075	300.9375	1	100000	0.5	-2.87	0	0.000109011474	1385
0.0001165	0.0075	303.75	1	100000	0.5	-2.87	0	0.000109008121	1385
0.000132	0.0075	306.5625	1	100000	0.5	-2.87	0	0.000109010467	1385
0.0001515	0.0075	309.375	1	100000	0.5	-2.87	0	0.000109012024	1385
0.0001715	0.0075	312.1875	1	100000	0.5	-2.87	0	0.000109018507	1385
0.0001915	0.0075	315	1	100000	0.5	-2.87	0	0.000109015385	1385
0.000211	0.0075	317.8125	1	100000	0.5	-2.87	0	0.000109018409	1385
0.0002305	0.0075	320.625	1	100000	0.5	-2.87	0	0.000109015325	1385
0.0002505	0.0075	323.4375	1	100000	0.5	-2.87	0	0.000109011906	1385
0.000271	0.0075	326.25	1	100000	0.5	-2.87	0	0.000109008796	1385
0.000292	0.0075	329.0625	1	100000	0.5	-2.87	0	0.000109010553	1385
0.000312	0.0075	331.875	1	100000	0.5	-2.87	0	0.000109009058	1385
0.000332	0.0075	334.6875	1	100000	0.5	-2.87	0	0.000109013701	1385
0.000353	0.0075	337.5	1	100000	0.5	-2.87	0	0.000109016753	1385
0.0003745	0.0075	340.3125	1	100000	0.5	-2.87	0	0.00010900953	1385
0.000395	0.0075	343.125	1	100000	0.5	-2.87	0	0.000109006163	1385
0.0004155	0.0075	345.9375	1	100000	0.5	-2.87	0	0.000109010399	1385
0.000435	0.0075	348.75	1	100000	0.5	-2.87	0	0.000109002962	1385
0.0004535	0.0075	351.5625	1	100000	0.5	-2.87	0	0.000109012345	1385
0.0004725	0.0075	354.375	1	100000	0.5	-2.87	0	0.000109004626	1385
0.0004925	0.0075	357.1875	1	100000	0.5	-2.87	0	0.000109015041	1385
0.000511	0.0075	360	1	100000	0.5	-2.87	0	0.000109003974	1385

