# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
5.17e-06	0.0093125	284.5625	1	100000	0.5	-2.87	0	0.000109035202	1385
5e-06	0.009325	284.5625	1	100000	0.5	-2.87	0	0.000109037718	1385
4.95e-06	0.0093375	284.5625	1	100000	0.5	-2.87	0	0.00010903587	1385
4.89e-06	0.00935	284.5625	1	100000	0.5	-2.87	0	0.00010903895	1385
4.88e-06	0.0093625	284.5625	1	100000	0.5	-2.87	0	0.000109037956	1385
4.98e-06	0.009375	284.5625	1	100000	0.5	-2.87	0	0.000109034852	1385
5.16e-06	0.0093875	284.5625	1	100000	0.5	-2.87	0	0.000109039256	1385
5.39e-06	0.0094	284.5625	1	100000	0.5	-2.87	0	0.000109038553	1385
5.8e-06	0.0094125	284.5625	1	100000	0.5	-2.87	0	0.000109039599	1385
6.64e-06	0.009425	284.5625	1	100000	0.5	-2.87	0	0.000109036496	1385
8e-06	0.0094375	284.5625	1	100000	0.5	-2.87	0	0.000109038233	1385
9.51e-06	0.00945	284.5625	1	100000	0.5	-2.87	0	0.000109037798	1385
1.061e-05	0.0094625	284.5625	1	100000	0.5	-2.87	0	0.000109040984	1385
1.118e-05	0.009475	284.5625	1	100000	0.5	-2.87	0	0.00010903667	1385
1.138e-05	0.0094875	284.5625	1	100000	0.5	-2.87	0	0.000109039828	1385
1.142e-05	0.0095	284.5625	1	100000	0.5	-2.87	0	0.000109041078	1385
1.141e-05	0.0095125	284.5625	1	100000	0.5	-2.87	0	0.000109040977	1385
1.143e-05	0.009525	284.5625	1	100000	0.5	-2.87	0	0.000109040363	1385
1.175e-05	0.0095375	284.5625	1	100000	0.5	-2.87	0	0.000109042275	1385
1.28e-05	0.00955	284.5625	1	100000	0.5	-2.87	0	0.000109040656	1385
1.441e-05	0.0095625	284.5625	1	100000	0.5	-2.87	0	0.000109040007	1385
1.61e-05	0.009575	284.5625	1	100000	0.5	-2.87	0	0.000109039277	1385
1.719e-05	0.0095875	284.5625	1	100000	0.5	-2.87	0	0.000109038772	1385
1.765e-05	0.0096	284.5625	1	100000	0.5	-2.87	0	0.000109034652	1385
1.773e-05	0.0096125	284.5625	1	100000	0.5	-2.87	0	0.000109038073	1385
1.767e-05	0.009625	284.5625	1	100000	0.5	-2.87	0	0.000109033798	1385
1.763e-05	0.0096375	284.5625	1	100000	0.5	-2.87	0	0.000109036066	1385
1.775e-05	0.00965	284.5625	1	100000	0.5	-2.87	0	0.000109039536	1385
1.827e-05	0.0096625	284.5625	1	100000	0.5	-2.87	0	0.000109038476	1385
1.953e-05	0.009675	284.5625	1	100000	0.5	-2.87	0	0.000109040316	1385
2.137e-05	0.0096875	284.5625	1	100000	0.5	-2.87	0	0.000109038172	1385
2.32e-05	0.0097	284.5625	1	100000	0.5	-2.87	0	0.000109034726	1385
2.432e-05	0.0097125	284.5625	1	100000	0.5	-2.87	0	0.000109038549	1385
2.464e-05	0.009725	284.5625	1	100000	0.5	-2.87	0	0.000109039886	1385
2.459e-05	0.0097375	284.5625	1	100000	0.5	-2.87	0	0.000109037358	1385
2.453e-05	0.00975	284.5625	1	100000	0.5	-2.87	0	0.000109042425	1385
2.451e-05	0.0097625	284.5625	1	100000	0.5	-2.87	0	0.000109041672	1385
2.458e-05	0.009775	284.5625	1	100000	0.5	-2.87	0	0.000109042726	1385
2.501e-05	0.0097875	284.5625	1	100000	0.5	-2.87	0	0.000109044211	1385
