# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
8.86e-05	0.0100625	275.9375	1	100000	0.5	-2.87	0	0.000109009377	1385
8.89e-05	0.0100625	276.5625	1	100000	0.5	-2.87	0	0.000109007876	1385
8.895e-05	0.0100625	277.1875	1	100000	0.5	-2.87	0	0.000109009155	1385
8.85e-05	0.0100625	277.8125	1	100000	0.5	-2.87	0	0.000109010565	1385
8.715e-05	0.0100625	278.4375	1	100000	0.5	-2.87	0	0.000109010904	1385
8.435e-05	0.0100625	279.0625	1	100000	0.5	-2.87	0	0.000109010565	1385
8.045e-05	0.0100625	279.6875	1	100000	0.5	-2.87	0	0.000109008117	1385
7.585e-05	0.0100625	280.3125	1	100000	0.5	-2.87	0	0.000109007378	1385
7.14e-05	0.0100625	280.9375	1	100000	0.5	-2.87	0	0.000109006908	1385
6.71e-05	0.0100625	281.5625	1	100000	0.5	-2.87	0	0.000109004939	1385
6.295e-05	0.0100625	282.1875	1	100000	0.5	-2.87	0	0.00010900466	1385
5.9e-05	0.0100625	282.8125	1	100000	0.5	-2.87	0	0.000109006472	1385
5.555e-05	0.0100625	283.4375	1	100000	0.5	-2.87	0	0.000109007967	1385
5.245e-05	0.0100625	284.0625	1	100000	0.5	-2.87	0	0.000109007396	1385
4.985e-05	0.0100625	284.6875	1	100000	0.5	-2.87	0	0.000109005307	1385
4.785e-05	0.0100625	285.3125	1	100000	0.5	-2.87	0	0.000109004451	1385
4.64e-05	0.0100625	285.9375	1	100000	0.5	-2.87	0	0.000109004518	1385
4.565e-05	0.0100625	286.5625	1	100000	0.5	-2.87	0	0.000109003253	1385
4.57e-05	0.0100625	287.1875	1	100000	0.5	-2.87	0	0.000109000455	1385
4.66e-05	0.0100625	287.8125	1	100000	0.5	-2.87	0	0.000108999184	1385
4.81e-05	0.0100625	288.4375	1	100000	0.5	-2.87	0	0.000109000045	1385
5.02e-05	0.0100625	289.0625	1	100000	0.5	-2.87	0	0.000109002283	1385
5.27e-05	0.0100625	289.6875	1	100000	0.5	-2.87	0	0.000109000985	1385
5.595e-05	0.0100625	290.3125	1	100000	0.5	-2.87	0	0.000109003783	1385
5.965e-05	0.0100625	290.9375	1	100000	0.5	-2.87	0	0.000109001161	1385
6.34e-05	0.0100625	291.5625	1	100000	0.5	-2.87	0	0.000109009973	1385
6.745e-05	0.0100625	292.1875	1	100000	0.5	-2.87	0	0.000108997571	1385
7.165e-05	0.0100625	292.8125	1	100000	0.5	-2.87	0	0.000109000222	1385
7.63e-05	0.0100625	293.4375	1	100000	0.5	-2.87	0	0.000108999873	1385
8.125e-05	0.0100625	294.0625	1	100000	0.5	-2.87	0	0.00010899896	1385
8.64e-05	0.0100625	294.6875	1	100000	0.5	-2.87	0	0.000109002381	1385
9.135e-05	0.0100625	295.3125	1	100000	0.5	-2.87	0	0.000109006464	1385
9.63e-05	0.0100625	295.9375	1	100000	0.5	-2.87	0	0.000109003	1385
0.00010135	0.0100625	296.5625	1	100000	0.5	-2.87	0	0.000109000029	1385
0.0001066	0.0100625	297.1875	1	100000	0.5	-2.87	0	0.000109003129	1385
0.0001119	0.0100625	297.8125	1	100000	0.5	-2.87	0	0.000109005933	1385
0.0001173	0.0100625	298.4375	1	100000	0.5	-2.87	0	0.000109001488	1385
0.0001227	0.0100625	299.0625	1	100000	0.5	-2.87	0	0.000109005745	1385
0.000128	0.0100625	299.6875	1	100000	0.5	-2.87	0	0.000109004901	1385
0.0001332	0.0100625	300.3125	1	100000	0.5	-2.87	0	0.000109009364	1385
0.00013865	0.0100625	300.9375	1	100000	0.5	-2.87	0	0.000109012201	1385
0.0001441	0.0100625	301.5625	1	100000	0.5	-2.87	0	0.000109014376	1385
0.00014975	0.0100625	302.1875	1	100000	0.5	-2.87	0	0.00010901117	1385
0.0001554	0.0100625	302.8125	1	100000	0.5	-2.87	0	0.000109013743	1385
0.0001609	0.0100625	303.4375	1	100000	0.5	-2.87	0	0.00010901298	1385
0.0001663	0.0100625	304.0625	1	100000	0.5	-2.87	0	0.000109017262	1385
0.00017175	0.0100625	304.6875	1	100000	0.5	-2.87	0	0.000109010653	1385
0.00017725	0.0100625	305.3125	1	100000	0.5	-2.87	0	0.000109011798	1385
0.00018295	0.0100625	305.9375	1	100000	0.5	-2.87	0	0.000109011383	1385
