# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
8.895e-05	0.0100625	275.9375	1	100000	0.5	-2.87	0	0.000108940199	1370
8.93e-05	0.0100625	276.5625	1	100000	0.5	-2.87	0	0.000108943426	1370
8.95e-05	0.0100625	277.1875	1	100000	0.5	-2.87	0	0.000108944419	1370
8.925e-05	0.0100625	277.8125	1	100000	0.5	-2.87	0	0.000108943371	1370
8.795e-05	0.0100625	278.4375	1	100000	0.5	-2.87	0	0.000108942638	1370
8.515e-05	0.0100625	279.0625	1	100000	0.5	-2.87	0	0.000108942725	1370
8.12e-05	0.0100625	279.6875	1	100000	0.5	-2.87	0	0.000108942344	1370
7.685e-05	0.0100625	280.3125	1	100000	0.5	-2.87	0	0.000108941915	1370
7.255e-05	0.0100625	280.9375	1	100000	0.5	-2.87	0	0.000108938875	1370
6.875e-05	0.0100625	281.5625	1	100000	0.5	-2.87	0	0.000108938887	1370
6.51e-05	0.0100625	282.1875	1	100000	0.5	-2.87	0	0.000108939853	1370
6.165e-05	0.0100625	282.8125	1	100000	0.5	-2.87	0	0.000108938798	1370
5.84e-05	0.0100625	283.4375	1	100000	0.5	-2.87	0	0.000108939508	1370
5.56e-05	0.0100625	284.0625	1	100000	0.5	-2.87	0	0.000108938368	1370
5.335e-05	0.0100625	284.6875	1	100000	0.5	-2.87	0	0.000108934694	1370
5.18e-05	0.0100625	285.3125	1	100000	0.5	-2.87	0	0.000108936715	1370
5.085e-05	0.0100625	285.9375	1	100000	0.5	-2.87	0	0.000108938416	1370
5.045e-05	0.0100625	286.5625	1	100000	0.5	-2.87	0	0.000108937551	1370
5.075e-05	0.0100625	287.1875	1	100000	0.5	-2.87	0	0.000108935689	1370
5.165e-05	0.0100625	287.8125	1	100000	0.5	-2.87	0	0.000108937342	1370
5.325e-05	0.0100625	288.4375	1	100000	0.5	-2.87	0	0.000108934067	1370
5.57e-05	0.0100625	289.0625	1	100000	0.5	-2.87	0	0.000108935165	1370
5.835e-05	0.0100625	289.6875	1	100000	0.5	-2.87	0	0.000108937977	1370
6.13e-05	0.0100625	290.3125	1	100000	0.5	-2.87	0	0.000108938748	1370
6.465e-05	0.0100625	290.9375	1	100000	0.5	-2.87	0	0.000108940017	1370
6.85e-05	0.0100625	291.5625	1	100000	0.5	-2.87	0	0.000108935986	1370
7.28e-05	0.0100625	292.1875	1	100000	0.5	-2.87	0	0.000108936925	1370
7.735e-05	0.0100625	292.8125	1	100000	0.5	-2.87	0	0.0001089366	1370
8.185e-05	0.0100625	293.4375	1	100000	0.5	-2.87	0	0.000108942236	1370
8.63e-05	0.0100625	294.0625	1	100000	0.5	-2.87	0	0.000108939611	1370
9.095e-05	0.0100625	294.6875	1	100000	0.5	-2.87	0	0.000108940332	1370
9.58e-05	0.0100625	295.3125	1	100000	0.5	-2.87	0	0.000108936684	1370
0.00010075	0.0100625	295.9375	1	100000	0.5	-2.87	0	0.000108941688	1370
0.0001058	0.0100625	296.5625	1	100000	0.5	-2.87	0	0.000108939035	1370
0.0001111	0.0100625	297.1875	1	100000	0.5	-2.87	0	0.000108945258	1370
0.00011635	0.0100625	297.8125	1	100000	0.5	-2.87	0	0.00010894056	1370
0.0001216	0.0100625	298.4375	1	100000	0.5	-2.87	0	0.00010893768	1370
0.0001269	0.0100625	299.0625	1	100000	0.5	-2.87	0	0.000108940668	1370
0.00013225	0.0100625	299.6875	1	100000	0.5	-2.87	0	0.000108938258	1370
0.00013745	0.0100625	300.3125	1	100000	0.5	-2.87	0	0.000108936981	1370
0.0001429	0.0100625	300.9375	1	100000	0.5	-2.87	0	0.000108934338	1370
0.0001482	0.0100625	301.5625	1	100000	0.5	-2.87	0	0.000108931911	1370
0.0001536	0.0100625	302.1875	1	100000	0.5	-2.87	0	0.000108939091	1370
0.000159	0.0100625	302.8125	1	100000	0.5	-2.87	0	0.000108940005	1370
0.0001646	0.0100625	303.4375	1	100000	0.5	-2.87	0	0.000108938783	1370
0.00017015	0.0100625	304.0625	1	100000	0.5	-2.87	0	0.000108939322	1370
0.00017585	0.0100625	304.6875	1	100000	0.5	-2.87	0	0.000108935856	1370
0.00018165	0.0100625	305.3125	1	100000	0.5	-2.87	0	0.000108934155	1370
0.00018735	0.0100625	305.9375	1	100000	0.5	-2.87	0	0.000108936366	1370
0.0001929	0.0100625	306.5625	1	100000	0.5	-2.87	0	0.000108932239	1370
0.00019815	0.0100625	307.1875	1	100000	0.5	-2.87	0	0.000108936483	1370
0.0002035	0.0100625	307.8125	1	100000	0.5	-2.87	0	0.000108933746	1370
0.0002088	0.0100625	308.4375	1	100000	0.5	-2.87	0	0.000108931472	1370
0.0002144	0.0100625	309.0625	1	100000	0.5	-2.87	0	0.000108932622	1370
0.0002198	0.0100625	309.6875	1	100000	0.5	-2.87	0	0.000108936527	1370
0.0002252	0.0100625	310.3125	1	100000	0.5	-2.87	0	0.000108928567	1370
0.00023075	0.0100625	310.9375	1	100000	0.5	-2.87	0	0.000108934811	1370
0.0002364	0.0100625	311.5625	1	100000	0.5	-2.87	0	0.000108936266	1370
0.0002421	0.0100625	312.1875	1	100000	0.5	-2.87	0	0.000108937764	1370
0.00024835	0.0100625	312.8125	1	100000	0.5	-2.87	0	0.000108936698	1370
0.00025395	0.0100625	313.4375	1	100000	0.5	-2.87	0	0.000108938625	1370
0.0002594	0.0100625	314.0625	1	100000	0.5	-2.87	0	0.000108932788	1370
0.00026465	0.0100625	314.6875	1	100000	0.5	-2.87	0	0.000108930445	1370
0.00026995	0.0100625	315.3125	1	100000	0.5	-2.87	0	0.000108933235	1370
0.00027545	0.0100625	315.9375	1	100000	0.5	-2.87	0	0.000108937424	1370
0.0002811	0.0100625	316.5625	1	100000	0.5	-2.87	0	0.000108935049	1370
0.00028665	0.0100625	317.1875	1	100000	0.5	-2.87	0	0.000108935088	1370
0.00029235	0.0100625	317.8125	1	100000	0.5	-2.87	0	0.000108939036	1370
0.00029805	0.0100625	318.4375	1	100000	0.5	-2.87	0	0.000108938381	1370
0.00030355	0.0100625	319.0625	1	100000	0.5	-2.87	0	0.000108937098	1370
0.000309	0.0100625	319.6875	1	100000	0.5	-2.87	0	0.000108928356	1370
0.00031405	0.0100625	320.3125	1	100000	0.5	-2.87	0	0.000108937552	1370
0.0003194	0.0100625	320.9375	1	100000	0.5	-2.87	0	0.000108935679	1370
0.0003249	0.0100625	321.5625	1	100000	0.5	-2.87	0	0.000108931385	1370
0.0003306	0.0100625	322.1875	1	100000	0.5	-2.87	0	0.000108929006	1370
0.0003364	0.0100625	322.8125	1	100000	0.5	-2.87	0	0.000108939984	1370
0.00034235	0.0100625	323.4375	1	100000	0.5	-2.87	0	0.000108934815	1370
0.0003477	0.0100625	324.0625	1	100000	0.5	-2.87	0	0.000108932882	1370
0.00035295	0.0100625	324.6875	1	100000	0.5	-2.87	0	0.000108931272	1370
0.0003581	0.0100625	325.3125	1	100000	0.5	-2.87	0	0.000108930925	1370
0.0003632	0.0100625	325.9375	1	100000	0.5	-2.87	0	0.000108939029	1370

