# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0022035	0.02	157.5	1	100000	0.5	-2.87	0	0.000109301278	3500
0.002203	0.02	160.03125	1	100000	0.5	-2.87	0	0.000109306289	3500
0.0022025	0.02	162.5625	1	100000	0.5	-2.87	0	0.000109302011	3500
0.0022	0.02	165.09375	1	100000	0.5	-2.87	0	0.000109301502	3500
0.002194	0.02	167.625	1	100000	0.5	-2.87	0	0.000109302192	3500
0.002182	0.02	170.15625	1	100000	0.5	-2.87	0	0.000109303494	3500
0.0021665	0.02	172.6875	1	100000	0.5	-2.87	0	0.00010929853	3500
0.00215	0.02	175.21875	1	100000	0.5	-2.87	0	0.000109298075	3500
0.0021325	0.02	177.75	1	100000	0.5	-2.87	0	0.000109297567	3500
0.002114	0.02	180.28125	1	100000	0.5	-2.87	0	0.000109298556	3500
0.002094	0.02	182.8125	1	100000	0.5	-2.87	0	0.000109298252	3500
0.002073	0.02	185.34375	1	100000	0.5	-2.87	0	0.00010929984	3500
0.002051	0.02	187.875	1	100000	0.5	-2.87	0	0.0001092971	3500
0.002027	0.02	190.40625	1	100000	0.5	-2.87	0	0.000109297003	3500
0.0020025	0.02	192.9375	1	100000	0.5	-2.87	0	0.000109295173	3500
0.001978	0.02	195.46875	1	100000	0.5	-2.87	0	0.00010929236	3500
0.001953	0.02	198	1	100000	0.5	-2.87	0	0.000109290743	3500
0.0019275	0.02	200.53125	1	100000	0.5	-2.87	0	0.000109289702	3500
0.001899	0.02	203.0625	1	100000	0.5	-2.87	0	0.000109285769	3500
0.001871	0.02	205.59375	1	100000	0.5	-2.87	0	0.000109286824	3500
0.0018415	0.02	208.125	1	100000	0.5	-2.87	0	0.000109285144	3500
0.001812	0.02	210.65625	1	100000	0.5	-2.87	0	0.000109284409	3500
0.0017805	0.02	213.1875	1	100000	0.5	-2.87	0	0.000109284283	3500
0.001749	0.02	215.71875	1	100000	0.5	-2.87	0	0.000109282647	3500
0.0017135	0.02	218.25	1	100000	0.5	-2.87	0	0.000109283664	3500
0.0016795	0.02	220.78125	1	100000	0.5	-2.87	0	0.000109281137	3500
0.0016455	0.02	223.3125	1	100000	0.5	-2.87	0	0.000109283267	3500
0.001611	0.02	225.84375	1	100000	0.5	-2.87	0	0.000109280867	3500
0.001576	0.02	228.375	1	100000	0.5	-2.87	0	0.000109281091	3500
0.0015395	0.02	230.90625	1	100000	0.5	-2.87	0	0.000109276568	3500
0.001502	0.02	233.4375	1	100000	0.5	-2.87	0	0.000109273764	3500
0.0014635	0.02	235.96875	1	100000	0.5	-2.87	0	0.000109275797	3500
0.001425	0.02	238.5	1	100000	0.5	-2.87	0	0.00010927061	3500
0.0013855	0.02	241.03125	1	100000	0.5	-2.87	0	0.000109271507	3500
0.0013445	0.02	243.5625	1	100000	0.5	-2.87	0	0.00010927634	3500
0.0013025	0.02	246.09375	1	100000	0.5	-2.87	0	0.000109270824	3500
0.0012605	0.02	248.625	1	100000	0.5	-2.87	0	0.000109272378	3500
0.001219	0.02	251.15625	1	100000	0.5	-2.87	0	0.000109274575	3500
0.0011775	0.02	253.6875	1	100000	0.5	-2.87	0	0.000109273036	3500
0.001135	0.02	256.21875	1	100000	0.5	-2.87	0	0.000109275506	3500
0.001091	0.02	258.75	1	100000	0.5	-2.87	0	0.000109271622	3500
