# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
2.99e-06	0.0092125	284.0625	1	100000	0.5	-2.87	0	0.000108937025	1370
2.77e-06	0.009225	284.0625	1	100000	0.5	-2.87	0	0.000108934205	1370
2.75e-06	0.0092375	284.0625	1	100000	0.5	-2.87	0	0.000108933432	1370
2.9e-06	0.00925	284.0625	1	100000	0.5	-2.87	0	0.000108935359	1370
3.09e-06	0.0092625	284.0625	1	100000	0.5	-2.87	0	0.000108938108	1370
3.23e-06	0.009275	284.0625	1	100000	0.5	-2.87	0	0.000108934841	1370
3.51e-06	0.0092875	284.0625	1	100000	0.5	-2.87	0	0.000108936427	1370
4.4e-06	0.0093	284.0625	1	100000	0.5	-2.87	0	0.000108938633	1370
5.92e-06	0.0093125	284.0625	1	100000	0.5	-2.87	0	0.000108933859	1370
7.52e-06	0.009325	284.0625	1	100000	0.5	-2.87	0	0.000108930472	1370
8.58e-06	0.0093375	284.0625	1	100000	0.5	-2.87	0	0.000108931938	1370
9.01e-06	0.00935	284.0625	1	100000	0.5	-2.87	0	0.000108928713	1370
9.15e-06	0.0093625	284.0625	1	100000	0.5	-2.87	0	0.000108934874	1370
9.18e-06	0.009375	284.0625	1	100000	0.5	-2.87	0	0.000108934356	1370
9.12e-06	0.0093875	284.0625	1	100000	0.5	-2.87	0	0.000108934018	1370
9.08e-06	0.0094	284.0625	1	100000	0.5	-2.87	0	0.000108936047	1370
9.52e-06	0.0094125	284.0625	1	100000	0.5	-2.87	0	0.000108935991	1370
1.079e-05	0.009425	284.0625	1	100000	0.5	-2.87	0	0.000108937831	1370
1.292e-05	0.0094375	284.0625	1	100000	0.5	-2.87	0	0.000108938778	1370
1.484e-05	0.00945	284.0625	1	100000	0.5	-2.87	0	0.000108938825	1370
1.595e-05	0.0094625	284.0625	1	100000	0.5	-2.87	0	0.000108937348	1370
1.62e-05	0.009475	284.0625	1	100000	0.5	-2.87	0	0.000108940636	1370
1.614e-05	0.0094875	284.0625	1	100000	0.5	-2.87	0	0.000108935617	1370
1.615e-05	0.0095	284.0625	1	100000	0.5	-2.87	0	0.000108932728	1370
1.63e-05	0.0095125	284.0625	1	100000	0.5	-2.87	0	0.000108937917	1370
1.65e-05	0.009525	284.0625	1	100000	0.5	-2.87	0	0.000108936972	1370
1.687e-05	0.0095375	284.0625	1	100000	0.5	-2.87	0	0.000108936404	1370
1.768e-05	0.00955	284.0625	1	100000	0.5	-2.87	0	0.000108933835	1370
1.905e-05	0.0095625	284.0625	1	100000	0.5	-2.87	0	0.000108938099	1370
2.077e-05	0.009575	284.0625	1	100000	0.5	-2.87	0	0.000108935945	1370
2.21e-05	0.0095875	284.0625	1	100000	0.5	-2.87	0	0.000108934736	1370
2.28e-05	0.0096	284.0625	1	100000	0.5	-2.87	0	0.00010893876	1370
2.303e-05	0.0096125	284.0625	1	100000	0.5	-2.87	0	0.000108937863	1370
2.308e-05	0.009625	284.0625	1	100000	0.5	-2.87	0	0.000108924404	1370
2.316e-05	0.0096375	284.0625	1	100000	0.5	-2.87	0	0.000108914739	1370
2.332e-05	0.00965	284.0625	1	100000	0.5	-2.87	0	0.00010892369	1370
2.376e-05	0.0096625	284.0625	1	100000	0.5	-2.87	0	0.000108942836	1370
2.474e-05	0.009675	284.0625	1	100000	0.5	-2.87	0	0.00010896057	1370
2.635e-05	0.0096875	284.0625	1	100000	0.5	-2.87	0	0.000108908433	1370
2.808e-05	0.0097	284.0625	1	100000	0.5	-2.87	0	0.000108945169	1370
2.939e-05	0.0097125	284.0625	1	100000	0.5	-2.87	0	0.000108918973	1370
3.001e-05	0.009725	284.0625	1	100000	0.5	-2.87	0	0.000108939199	1370
3.017e-05	0.0097375	284.0625	1	100000	0.5	-2.87	0	0.000108939464	1370
3.019e-05	0.00975	284.0625	1	100000	0.5	-2.87	0	0.000108935606	1370
3.019e-05	0.0097625	284.0625	1	100000	0.5	-2.87	0	0.000108939273	1370
3.026e-05	0.009775	284.0625	1	100000	0.5	-2.87	0	0.000108930757	1370
3.063e-05	0.0097875	284.0625	1	100000	0.5	-2.87	0	0.000108939378	1370
3.165e-05	0.0098	284.0625	1	100000	0.5	-2.87	0	0.000108944073	1370
3.331e-05	0.0098125	284.0625	1	100000	0.5	-2.87	0	0.000108939485	1370
3.499e-05	0.009825	284.0625	1	100000	0.5	-2.87	0	0.000108938469	1370
3.617e-05	0.0098375	284.0625	1	100000	0.5	-2.87	0	0.000108940152	1370
3.671e-05	0.00985	284.0625	1	100000	0.5	-2.87	0	0.000108942418	1370
