# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0002328	0.0050625	284.6875	1	100000	0.5	-2.87	0	0.000109024794	1385
0.0002338	0.0051875	284.6875	1	100000	0.5	-2.87	0	0.000109025721	1385
0.0002335	0.0053125	284.6875	1	100000	0.5	-2.87	0	0.000109025089	1385
0.0002328	0.0054375	284.6875	1	100000	0.5	-2.87	0	0.000109027531	1385
0.0002311	0.0055625	284.6875	1	100000	0.5	-2.87	0	0.000109029267	1385
0.0002278	0.0056875	284.6875	1	100000	0.5	-2.87	0	0.000109028784	1385
0.0002227	0.0058125	284.6875	1	100000	0.5	-2.87	0	0.000109032203	1385
0.0002166	0.0059375	284.6875	1	100000	0.5	-2.87	0	0.000109031394	1385
0.00021	0.0060625	284.6875	1	100000	0.5	-2.87	0	0.000109029131	1385
0.0002032	0.0061875	284.6875	1	100000	0.5	-2.87	0	0.000109029803	1385
0.0001962	0.0063125	284.6875	1	100000	0.5	-2.87	0	0.000109029712	1385
0.000189	0.0064375	284.6875	1	100000	0.5	-2.87	0	0.000109027905	1385
0.0001818	0.0065625	284.6875	1	100000	0.5	-2.87	0	0.00010902955	1385
0.0001749	0.0066875	284.6875	1	100000	0.5	-2.87	0	0.000109026408	1385
0.000168	0.0068125	284.6875	1	100000	0.5	-2.87	0	0.000109029146	1385
0.0001611	0.0069375	284.6875	1	100000	0.5	-2.87	0	0.000109027446	1385
0.0001543	0.0070625	284.6875	1	100000	0.5	-2.87	0	0.00010903198	1385
0.0001474	0.0071875	284.6875	1	100000	0.5	-2.87	0	0.000109033343	1385
0.00014	0.0073125	284.6875	1	100000	0.5	-2.87	0	0.000109031177	1385
0.0001332	0.0074375	284.6875	1	100000	0.5	-2.87	0	0.000109029016	1385
0.0001264	0.0075625	284.6875	1	100000	0.5	-2.87	0	0.000109030665	1385
0.0001197	0.0076875	284.6875	1	100000	0.5	-2.87	0	0.000109029128	1385
0.0001129	0.0078125	284.6875	1	100000	0.5	-2.87	0	0.000109030043	1385
0.0001062	0.0079375	284.6875	1	100000	0.5	-2.87	0	0.000109029838	1385
9.91e-05	0.0080625	284.6875	1	100000	0.5	-2.87	0	0.000109028881	1385
9.22e-05	0.0081875	284.6875	1	100000	0.5	-2.87	0	0.000109035729	1385
8.5e-05	0.0083125	284.6875	1	100000	0.5	-2.87	0	0.000109030748	1385
7.76e-05	0.0084375	284.6875	1	100000	0.5	-2.87	0	0.000109033349	1385
7.04e-05	0.0085625	284.6875	1	100000	0.5	-2.87	0	0.000109032983	1385
6.35e-05	0.0086875	284.6875	1	100000	0.5	-2.87	0	0.00010903055	1385
5.65e-05	0.0088125	284.6875	1	100000	0.5	-2.87	0	0.000109031398	1385
4.94e-05	0.0089375	284.6875	1	100000	0.5	-2.87	0	0.000109030998	1385
4.2e-05	0.0090625	284.6875	1	100000	0.5	-2.87	0	0.000109030001	1385
3.51e-05	0.0091875	284.6875	1	100000	0.5	-2.87	0	0.00010903143	1385
2.84e-05	0.0093125	284.6875	1	100000	0.5	-2.87	0	0.000109031915	1385
2.2e-05	0.0094375	284.6875	1	100000	0.5	-2.87	0	0.000109033771	1385
1.56e-05	0.0095625	284.6875	1	100000	0.5	-2.87	0	0.00010903008	1385
9.1e-06	0.0096875	284.6875	1	100000	0.5	-2.87	0	0.000109029268	1385
5.1e-06	0.0098125	284.6875	1	100000	0.5	-2.87	0	0.000109033108	1385
8.3e-06	0.0099375	284.6875	1	100000	0.5	-2.87	0	0.000109035108	1385
1.45e-05	0.0100625	284.6875	1	100000	0.5	-2.87	0	0.000109034292	1385
2.11e-05	0.0101875	284.6875	1	100000	0.5	-2.87	0	0.000109036181	1385
2.8e-05	0.0103125	284.6875	1	100000	0.5	-2.87	0	0.000109036006	1385
3.5e-05	0.0104375	284.6875	1	100000	0.5	-2.87	0	0.000109034663	1385
4.21e-05	0.0105625	284.6875	1	100000	0.5	-2.87	0	0.000109035357	1385
4.87e-05	0.0106875	284.6875	1	100000	0.5	-2.87	0	0.000109033387	1385
5.54e-05	0.0108125	284.6875	1	100000	0.5	-2.87	0	0.000109036355	1385
6.23e-05	0.0109375	284.6875	1	100000	0.5	-2.87	0	0.000109036805	1385
7e-05	0.0110625	284.6875	1	100000	0.5	-2.87	0	0.000109033339	1385
7.71e-05	0.0111875	284.6875	1	100000	0.5	-2.87	0	0.000109039209	1385
8.42e-05	0.0113125	284.6875	1	100000	0.5	-2.87	0	0.000109035905	1385
9.1e-05	0.0114375	284.6875	1	100000	0.5	-2.87	0	0.0001090371	1385
9.77e-05	0.0115625	284.6875	1	100000	0.5	-2.87	0	0.000109035244	1385
0.0001042	0.0116875	284.6875	1	100000	0.5	-2.87	0	0.000109039498	1385
0.000111	0.0118125	284.6875	1	100000	0.5	-2.87	0	0.000109036188	1385
0.000118	0.0119375	284.6875	1	100000	0.5	-2.87	0	0.000109035579	1385
0.0001248	0.0120625	284.6875	1	100000	0.5	-2.87	0	0.000109036332	1385
0.0001321	0.0121875	284.6875	1	100000	0.5	-2.87	0	0.000109039778	1385
0.0001393	0.0123125	284.6875	1	100000	0.5	-2.87	0	0.000109032978	1385
0.0001468	0.0124375	284.6875	1	100000	0.5	-2.87	0	0.000109036091	1385
0.000154	0.0125625	284.6875	1	100000	0.5	-2.87	0	0.000109031392	1385
0.0001608	0.0126875	284.6875	1	100000	0.5	-2.87	0	0.000109028973	1385
0.0001674	0.0128125	284.6875	1	100000	0.5	-2.87	0	0.000109027924	1385
0.0001741	0.0129375	284.6875	1	100000	0.5	-2.87	0	0.000109028638	1385
0.0001811	0.0130625	284.6875	1	100000	0.5	-2.87	0	0.000109031103	1385
0.0001882	0.0131875	284.6875	1	100000	0.5	-2.87	0	0.000109027572	1385
0.0001954	0.0133125	284.6875	1	100000	0.5	-2.87	0	0.00010902656	1385
0.0002023	0.0134375	284.6875	1	100000	0.5	-2.87	0	0.000109023873	1385
0.0002092	0.0135625	284.6875	1	100000	0.5	-2.87	0	0.000109027851	1385
0.000216	0.0136875	284.6875	1	100000	0.5	-2.87	0	0.000109029256	1385
0.0002232	0.0138125	284.6875	1	100000	0.5	-2.87	0	0.000109029105	1385
0.00023	0.0139375	284.6875	1	100000	0.5	-2.87	0	0.000109029461	1385
0.000237	0.0140625	284.6875	1	100000	0.5	-2.87	0	0.000109028562	1385
0.0002441	0.0141875	284.6875	1	100000	0.5	-2.87	0	0.000109025915	1385
0.0002512	0.0143125	284.6875	1	100000	0.5	-2.87	0	0.000109029232	1385
0.0002585	0.0144375	284.6875	1	100000	0.5	-2.87	0	0.0001090269	1385
0.0002655	0.0145625	284.6875	1	100000	0.5	-2.87	0	0.000109026989	1385
0.0002725	0.0146875	284.6875	1	100000	0.5	-2.87	0	0.000109019263	1385
0.0002791	0.0148125	284.6875	1	100000	0.5	-2.87	0	0.000109018484	1385
0.0002858	0.0149375	284.6875	1	100000	0.5	-2.87	0	0.00010901934	1385
0.0002927	0.0150625	284.6875	1	100000	0.5	-2.87	0	0.000109022735	1385

