# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0015872	0	351	1	100000	0.5	-2.87	0	0.00010931286	4750
0.0015936	0.00125	351	1	100000	0.5	-2.87	0	0.00010931564	4750
0.001589	0.0025	351	1	100000	0.5	-2.87	0	0.000109320586	4750
0.0015672	0.00375	351	1	100000	0.5	-2.87	0	0.000109323701	4750
0.0015256	0.005	351	1	100000	0.5	-2.87	0	0.000109310809	4750
0.0014774	0.00625	351	1	100000	0.5	-2.87	0	0.000109309661	4750
0.0014272	0.0075	351	1	100000	0.5	-2.87	0	0.000109303465	4750
0.0013762	0.00875	351	1	100000	0.5	-2.87	0	0.000109298506	4750
0.001325	0.01	351	1	100000	0.5	-2.87	0	0.000109291321	4750
0.0012778	0.01125	351	1	100000	0.5	-2.87	0	0.000109294773	4750
0.0012316	0.0125	351	1	100000	0.5	-2.87	0	0.000109292989	4750
0.001186	0.01375	351	1	100000	0.5	-2.87	0	0.000109296305	4750
0.0011418	0.015	351	1	100000	0.5	-2.87	0	0.000109302697	4750
0.0010996	0.01625	351	1	100000	0.5	-2.87	0	0.000109301819	4750
0.0010596	0.0175	351	1	100000	0.5	-2.87	0	0.000109302764	4750
0.0010226	0.01875	351	1	100000	0.5	-2.87	0	0.000109299342	4750
0.0009874	0.02	351	1	100000	0.5	-2.87	0	0.000109298809	4750
0.0009544	0.02125	351	1	100000	0.5	-2.87	0	0.000109299109	4750
0.0009258	0.0225	351	1	100000	0.5	-2.87	0	0.000109298241	4750
0.0009016	0.02375	351	1	100000	0.5	-2.87	0	0.000109301531	4750
0.000881	0.025	351	1	100000	0.5	-2.87	0	0.000109299203	4750
0.0008634	0.02625	351	1	100000	0.5	-2.87	0	0.000109295649	4750
0.0008502	0.0275	351	1	100000	0.5	-2.87	0	0.00010929309	4750
0.0008422	0.02875	351	1	100000	0.5	-2.87	0	0.000109296679	4750
0.0008386	0.03	351	1	100000	0.5	-2.87	0	0.000109299671	4750
0.0008396	0.03125	351	1	100000	0.5	-2.87	0	0.000109302571	4750
0.0008456	0.0325	351	1	100000	0.5	-2.87	0	0.000109305327	4750
0.0008564	0.03375	351	1	100000	0.5	-2.87	0	0.000109305924	4750
0.0008712	0.035	351	1	100000	0.5	-2.87	0	0.000109307136	4750
0.000891	0.03625	351	1	100000	0.5	-2.87	0	0.00010930766	4750
0.0009146	0.0375	351	1	100000	0.5	-2.87	0	0.000109308128	4750
0.0009416	0.03875	351	1	100000	0.5	-2.87	0	0.000109307608	4750
0.0009724	0.04	351	1	100000	0.5	-2.87	0	0.000109308881	4750
0.0010062	0.04125	351	1	100000	0.5	-2.87	0	0.000109309964	4750
0.0010446	0.0425	351	1	100000	0.5	-2.87	0	0.000109304238	4750
0.001083	0.04375	351	1	100000	0.5	-2.87	0	0.000109305742	4750
0.001125	0.045	351	1	100000	0.5	-2.87	0	0.000109308446	4750
0.0011676	0.04625	351	1	100000	0.5	-2.87	0	0.00010930473	4750
0.0012124	0.0475	351	1	100000	0.5	-2.87	0	0.000109304165	4750
0.0012568	0.04875	351	1	100000	0.5	-2.87	0	0.000109305347	4750
0.0013028	0.05	351	1	100000	0.5	-2.87	0	0.000109308296	4750
0.0013516	0.05125	351	1	100000	0.5	-2.87	0	0.000109307989	4750
0.0014028	0.0525	351	1	100000	0.5	-2.87	0	0.000109303421	4750
0.0014544	0.05375	351	1	100000	0.5	-2.87	0	0.000109303189	4750
0.0015092	0.055	351	1	100000	0.5	-2.87	0	0.000109308634	4750
0.0015612	0.05625	351	1	100000	0.5	-2.87	0	0.000109309752	4750
0.0016132	0.0575	351	1	100000	0.5	-2.87	0	0.000109304459	4750
0.0016674	0.05875	351	1	100000	0.5	-2.87	0	0.000109302629	4750
0.0017224	0.06	351	1	100000	0.5	-2.87	0	0.000109307641	4750
0.0017786	0.06125	351	1	100000	0.5	-2.87	0	0.00010930437	4750
0.0018358	0.0625	351	1	100000	0.5	-2.87	0	0.000109299473	4750
0.0018916	0.06375	351	1	100000	0.5	-2.87	0	0.000109302246	4750
0.0019506	0.065	351	1	100000	0.5	-2.87	0	0.000109304713	4750
0.002006	0.06625	351	1	100000	0.5	-2.87	0	0.000109301073	4750
0.0020632	0.0675	351	1	100000	0.5	-2.87	0	0.000109300797	4750
0.0021208	0.06875	351	1	100000	0.5	-2.87	0	0.000109300338	4750
0.0021774	0.07	351	1	100000	0.5	-2.87	0	0.000109301152	4750
0.0022366	0.07125	351	1	100000	0.5	-2.87	0	0.000109301801	4750
0.0022964	0.0725	351	1	100000	0.5	-2.87	0	0.000109297547	4750
0.0023558	0.07375	351	1	100000	0.5	-2.87	0	0.000109300515	4750
0.002417	0.075	351	1	100000	0.5	-2.87	0	0.000109306459	4750
0.0024758	0.07625	351	1	100000	0.5	-2.87	0	0.000109302355	4750
0.0025362	0.0775	351	1	100000	0.5	-2.87	0	0.000109299504	4750
0.002595	0.07875	351	1	100000	0.5	-2.87	0	0.000109299086	4750
0.0026534	0.08	351	1	100000	0.5	-2.87	0	0.000109302917	4750
0.0027154	0.08125	351	1	100000	0.5	-2.87	0	0.000109298432	4750
0.0027772	0.0825	351	1	100000	0.5	-2.87	0	0.000109296479	4750
0.0028394	0.08375	351	1	100000	0.5	-2.87	0	0.000109302697	4750
0.0028978	0.085	351	1	100000	0.5	-2.87	0	0.000109303853	4750
0.0029566	0.08625	351	1	100000	0.5	-2.87	0	0.000109298296	4750
0.0030166	0.0875	351	1	100000	0.5	-2.87	0	0.000109302996	4750
0.0030776	0.08875	351	1	100000	0.5	-2.87	0	0.000109300348	4750
0.0031396	0.09	351	1	100000	0.5	-2.87	0	0.00010929986	4750
0.0032026	0.09125	351	1	100000	0.5	-2.87	0	0.000109298609	4750
0.0032648	0.0925	351	1	100000	0.5	-2.87	0	0.00010930215	4750
0.0033248	0.09375	351	1	100000	0.5	-2.87	0	0.000109306951	4750
0.0033842	0.095	351	1	100000	0.5	-2.87	0	0.000109306448	4750
0.0034438	0.09625	351	1	100000	0.5	-2.87	0	0.000109309044	4750
0.0035048	0.0975	351	1	100000	0.5	-2.87	0	0.00010930662	4750
0.0035688	0.09875	351	1	100000	0.5	-2.87	0	0.000109306071	4750
0.0036302	0.1	351	1	100000	0.5	-2.87	0	0.00010930614	4750

