# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0054805	0.1	0	1	100000	0.5	-2.87	0	0.000108964865	1375
0.005481	0.1	4.5	1	100000	0.5	-2.87	0	0.000109053895	1375
0.005482	0.1	9	1	100000	0.5	-2.87	0	0.000109048078	1375
0.0054905	0.1	13.5	1	100000	0.5	-2.87	0	0.00010905137	1375
0.005513	0.1	18	1	100000	0.5	-2.87	0	0.000109018018	1375
0.0055495	0.1	22.5	1	100000	0.5	-2.87	0	0.000109034778	1375
0.00559	0.1	27	1	100000	0.5	-2.87	0	0.000109043867	1375
0.0056295	0.1	31.5	1	100000	0.5	-2.87	0	0.000108921929	1375
0.005665	0.1	36	1	100000	0.5	-2.87	0	0.000109051391	1375
0.0057035	0.1	40.5	1	100000	0.5	-2.87	0	0.000108948288	1375
0.0057415	0.1	45	1	100000	0.5	-2.87	0	0.00010889291	1375
0.00578	0.1	49.5	1	100000	0.5	-2.87	0	0.000108916739	1375
0.0058145	0.1	54	1	100000	0.5	-2.87	0	0.000108873532	1375
0.0058475	0.1	58.5	1	100000	0.5	-2.87	0	0.000108932818	1375
0.005879	0.1	63	1	100000	0.5	-2.87	0	0.00010906726	1375
0.0059085	0.1	67.5	1	100000	0.5	-2.87	0	0.00010901053	1375
0.005935	0.1	72	1	100000	0.5	-2.87	0	0.000108935694	1375
0.005959	0.1	76.5	1	100000	0.5	-2.87	0	0.000109070708	1375
0.005981	0.1	81	1	100000	0.5	-2.87	0	0.000108933278	1375
0.006002	0.1	85.5	1	100000	0.5	-2.87	0	0.00010890989	1375
0.006021	0.1	90	1	100000	0.5	-2.87	0	0.000108995439	1375
0.006037	0.1	94.5	1	100000	0.5	-2.87	0	0.000109044142	1375
0.0060505	0.1	99	1	100000	0.5	-2.87	0	0.000108985074	1375
0.00606	0.1	103.5	1	100000	0.5	-2.87	0	0.000108942721	1375
0.0060675	0.1	108	1	100000	0.5	-2.87	0	0.000108903246	1375
0.0060725	0.1	112.5	1	100000	0.5	-2.87	0	0.00010906974	1375
0.006073	0.1	117	1	100000	0.5	-2.87	0	0.000108943665	1375
0.006071	0.1	121.5	1	100000	0.5	-2.87	0	0.000108896104	1375
0.0060665	0.1	126	1	100000	0.5	-2.87	0	0.000108960482	1375
0.00606	0.1	130.5	1	100000	0.5	-2.87	0	0.000109067501	1375
0.00605	0.1	135	1	100000	0.5	-2.87	0	0.000109075045	1375
0.0060375	0.1	139.5	1	100000	0.5	-2.87	0	0.00010900915	1375
0.0060215	0.1	144	1	100000	0.5	-2.87	0	0.00010894431	1375
0.006003	0.1	148.5	1	100000	0.5	-2.87	0	0.000109056685	1375
0.005983	0.1	153	1	100000	0.5	-2.87	0	0.000109060666	1375
0.0059595	0.1	157.5	1	100000	0.5	-2.87	0	0.000108981143	1375
0.005935	0.1	162	1	100000	0.5	-2.87	0	0.000108927112	1375
0.0059065	0.1	166.5	1	100000	0.5	-2.87	0	0.000109054755	1375
0.0058775	0.1	171	1	100000	0.5	-2.87	0	0.000108873301	1375
0.0058455	0.1	175.5	1	100000	0.5	-2.87	0	0.000108876075	1375
0.0058145	0.1	180	1	100000	0.5	-2.87	0	0.00010887453	1375
0.005779	0.1	184.5	1	100000	0.5	-2.87	0	0.000109042481	1375
0.0057415	0.1	189	1	100000	0.5	-2.87	0	0.000108988629	1375
0.0057025	0.1	193.5	1	100000	0.5	-2.87	0	0.000109059154	1375
0.0056645	0.1	198	1	100000	0.5	-2.87	0	0.000108876319	1375
0.0056255	0.1	202.5	1	100000	0.5	-2.87	0	0.000109017042	1375
0.0055855	0.1	207	1	100000	0.5	-2.87	0	0.000109044665	1375
0.005546	0.1	211.5	1	100000	0.5	-2.87	0	0.00010893235	1375
0.005506	0.1	216	1	100000	0.5	-2.87	0	0.000109018877	1375
0.0054695	0.1	220.5	1	100000	0.5	-2.87	0	0.000108919161	1375
0.00543	0.1	225	1	100000	0.5	-2.87	0	0.000108890791	1375
0.0053915	0.1	229.5	1	100000	0.5	-2.87	0	0.000108911898	1375
0.0053535	0.1	234	1	100000	0.5	-2.87	0	0.000108942811	1375
0.005315	0.1	238.5	1	100000	0.5	-2.87	0	0.000108931663	1375
