# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
8.815e-05	0.0100625	275.9375	1	100000	0.5	-2.87	0	0.000109002173	1380
8.855e-05	0.0100625	276.5625	1	100000	0.5	-2.87	0	0.000109003708	1380
8.87e-05	0.0100625	277.1875	1	100000	0.5	-2.87	0	0.000108998831	1380
8.835e-05	0.0100625	277.8125	1	100000	0.5	-2.87	0	0.000109002429	1380
8.715e-05	0.0100625	278.4375	1	100000	0.5	-2.87	0	0.000109000858	1380
8.46e-05	0.0100625	279.0625	1	100000	0.5	-2.87	0	0.000109005351	1380
8.08e-05	0.0100625	279.6875	1	100000	0.5	-2.87	0	0.000109002984	1380
7.64e-05	0.0100625	280.3125	1	100000	0.5	-2.87	0	0.000109001875	1380
7.195e-05	0.0100625	280.9375	1	100000	0.5	-2.87	0	0.000109001502	1380
6.76e-05	0.0100625	281.5625	1	100000	0.5	-2.87	0	0.000109000316	1380
6.36e-05	0.0100625	282.1875	1	100000	0.5	-2.87	0	0.000109005442	1380
5.985e-05	0.0100625	282.8125	1	100000	0.5	-2.87	0	0.000109002682	1380
5.64e-05	0.0100625	283.4375	1	100000	0.5	-2.87	0	0.000108999586	1380
5.325e-05	0.0100625	284.0625	1	100000	0.5	-2.87	0	0.000109001794	1380
5.07e-05	0.0100625	284.6875	1	100000	0.5	-2.87	0	0.000109001626	1380
4.87e-05	0.0100625	285.3125	1	100000	0.5	-2.87	0	0.000109003645	1380
4.735e-05	0.0100625	285.9375	1	100000	0.5	-2.87	0	0.000109002284	1380
4.67e-05	0.0100625	286.5625	1	100000	0.5	-2.87	0	0.000109001259	1380
4.685e-05	0.0100625	287.1875	1	100000	0.5	-2.87	0	0.000109003153	1380
4.775e-05	0.0100625	287.8125	1	100000	0.5	-2.87	0	0.000109000234	1380
4.935e-05	0.0100625	288.4375	1	100000	0.5	-2.87	0	0.000109003209	1380
5.165e-05	0.0100625	289.0625	1	100000	0.5	-2.87	0	0.000109001361	1380
5.44e-05	0.0100625	289.6875	1	100000	0.5	-2.87	0	0.000109002138	1380
5.75e-05	0.0100625	290.3125	1	100000	0.5	-2.87	0	0.000108999425	1380
6.095e-05	0.0100625	290.9375	1	100000	0.5	-2.87	0	0.00010900809	1380
6.465e-05	0.0100625	291.5625	1	100000	0.5	-2.87	0	0.000108998241	1380
