# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0005092	0	315	1	100000	0.5	-2.87	0	0.000109012484	1380
0.0005114	0.00125	315	1	100000	0.5	-2.87	0	0.000109009032	1380
0.00051	0.0025	315	1	100000	0.5	-2.87	0	0.000109013186	1380
0.000502	0.00375	315	1	100000	0.5	-2.87	0	0.000109001088	1380
0.0004788	0.005	315	1	100000	0.5	-2.87	0	0.000109002393	1380
0.0004388	0.00625	315	1	100000	0.5	-2.87	0	0.000109003574	1380
0.0003904	0.0075	315	1	100000	0.5	-2.87	0	0.000108997556	1380
0.0003426	0.00875	315	1	100000	0.5	-2.87	0	0.00010900259	1380
0.0003036	0.01	315	1	100000	0.5	-2.87	0	0.000108999987	1380
0.0002752	0.01125	315	1	100000	0.5	-2.87	0	0.000109006009	1380
0.0002634	0.0125	315	1	100000	0.5	-2.87	0	0.000109002326	1380
0.0002702	0.01375	315	1	100000	0.5	-2.87	0	0.000108999613	1380
0.0002934	0.015	315	1	100000	0.5	-2.87	0	0.000108999696	1380
0.0003304	0.01625	315	1	100000	0.5	-2.87	0	0.00010901489	1380
0.0003768	0.0175	315	1	100000	0.5	-2.87	0	0.000109008361	1380
0.0004302	0.01875	315	1	100000	0.5	-2.87	0	0.000109014837	1380
0.0004872	0.02	315	1	100000	0.5	-2.87	0	0.00010899467	1380
0.0005476	0.02125	315	1	100000	0.5	-2.87	0	0.000108994478	1380
0.0006098	0.0225	315	1	100000	0.5	-2.87	0	0.000108999675	1380
0.0006734	0.02375	315	1	100000	0.5	-2.87	0	0.000109013299	1380
0.000739	0.025	315	1	100000	0.5	-2.87	0	0.000108995708	1380
0.0008042	0.02625	315	1	100000	0.5	-2.87	0	0.000108992478	1380
0.0008686	0.0275	315	1	100000	0.5	-2.87	0	0.000108991904	1380
0.0009358	0.02875	315	1	100000	0.5	-2.87	0	0.000109013389	1380
0.0010028	0.03	315	1	100000	0.5	-2.87	0	0.000109017557	1380
0.0010688	0.03125	315	1	100000	0.5	-2.87	0	0.000108995233	1380
0.0011368	0.0325	315	1	100000	0.5	-2.87	0	0.00010902666	1380
0.0012056	0.03375	315	1	100000	0.5	-2.87	0	0.000108981479	1380
0.0012736	0.035	315	1	100000	0.5	-2.87	0	0.000108983845	1380
0.001341	0.03625	315	1	100000	0.5	-2.87	0	0.000108987154	1380
0.0014088	0.0375	315	1	100000	0.5	-2.87	0	0.000108985783	1380
0.0014798	0.03875	315	1	100000	0.5	-2.87	0	0.000109023153	1380
0.0015474	0.04	315	1	100000	0.5	-2.87	0	0.000109003342	1380
0.0016168	0.04125	315	1	100000	0.5	-2.87	0	0.00010901291	1380
0.001686	0.0425	315	1	100000	0.5	-2.87	0	0.000108974776	1380
0.001756	0.04375	315	1	100000	0.5	-2.87	0	0.000109034157	1380
0.0018234	0.045	315	1	100000	0.5	-2.87	0	0.000108984367	1380
0.0018932	0.04625	315	1	100000	0.5	-2.87	0	0.000108983201	1380
0.0019626	0.0475	315	1	100000	0.5	-2.87	0	0.000108967226	1380
0.0020326	0.04875	315	1	100000	0.5	-2.87	0	0.000108969744	1380
0.0021022	0.05	315	1	100000	0.5	-2.87	0	0.000108965428	1380
0.0021716	0.05125	315	1	100000	0.5	-2.87	0	0.000108981564	1380
0.0022408	0.0525	315	1	100000	0.5	-2.87	0	0.000109032317	1380
0.0023088	0.05375	315	1	100000	0.5	-2.87	0	0.000109033318	1380
0.0023776	0.055	315	1	100000	0.5	-2.87	0	0.00010897048	1380
0.0024466	0.05625	315	1	100000	0.5	-2.87	0	0.000108960908	1380
0.0025144	0.0575	315	1	100000	0.5	-2.87	0	0.000108961544	1380
0.0025856	0.05875	315	1	100000	0.5	-2.87	0	0.000108964281	1380
0.0026554	0.06	315	1	100000	0.5	-2.87	0	0.000109044582	1380
0.002725	0.06125	315	1	100000	0.5	-2.87	0	0.000108961494	1380
0.0027932	0.0625	315	1	100000	0.5	-2.87	0	0.000108967595	1380
0.002864	0.06375	315	1	100000	0.5	-2.87	0	0.000108953926	1380
0.0029328	0.065	315	1	100000	0.5	-2.87	0	0.000109007248	1380
0.0030008	0.06625	315	1	100000	0.5	-2.87	0	0.000109025385	1380
0.0030702	0.0675	315	1	100000	0.5	-2.87	0	0.000109047196	1380
0.0031422	0.06875	315	1	100000	0.5	-2.87	0	0.000109025778	1380
0.003211	0.07	315	1	100000	0.5	-2.87	0	0.000109039497	1380
0.0032806	0.07125	315	1	100000	0.5	-2.87	0	0.000109023897	1380
0.003351	0.0725	315	1	100000	0.5	-2.87	0	0.000108950575	1380
0.0034202	0.07375	315	1	100000	0.5	-2.87	0	0.000109005307	1380
0.0034894	0.075	315	1	100000	0.5	-2.87	0	0.000108950905	1380
0.0035586	0.07625	315	1	100000	0.5	-2.87	0	0.000109004626	1380
0.0036278	0.0775	315	1	100000	0.5	-2.87	0	0.000109040919	1380
0.0036972	0.07875	315	1	100000	0.5	-2.87	0	0.000108942594	1380
0.0037668	0.08	315	1	100000	0.5	-2.87	0	0.000108945078	1380
0.003837	0.08125	315	1	100000	0.5	-2.87	0	0.000109046307	1380
0.0039066	0.0825	315	1	100000	0.5	-2.87	0	0.000108995886	1380
0.0039764	0.08375	315	1	100000	0.5	-2.87	0	0.000109074343	1380
0.0040456	0.085	315	1	100000	0.5	-2.87	0	0.000109063711	1380
0.004115	0.08625	315	1	100000	0.5	-2.87	0	0.000108995567	1380
0.004183	0.0875	315	1	100000	0.5	-2.87	0	0.000109074848	1380
0.0042534	0.08875	315	1	100000	0.5	-2.87	0	0.000109062944	1380
0.004323	0.09	315	1	100000	0.5	-2.87	0	0.000109074278	1380
0.0043912	0.09125	315	1	100000	0.5	-2.87	0	0.000109065907	1380
0.0044612	0.0925	315	1	100000	0.5	-2.87	0	0.00010893686	1380
0.0045326	0.09375	315	1	100000	0.5	-2.87	0	0.000108966442	1380
0.0046038	0.095	315	1	100000	0.5	-2.87	0	0.000109085908	1380
0.0046736	0.09625	315	1	100000	0.5	-2.87	0	0.00010893196	1380
0.0047432	0.0975	315	1	100000	0.5	-2.87	0	0.000109064536	1380
0.004813	0.09875	315	1	100000	0.5	-2.87	0	0.000109011297	1380
0.0048818	0.1	315	1	100000	0.5	-2.87	0	0.000108989077	1380

