# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
1.071e-05	0.003521875	274.74375	1	100000	0.5	-2.87	0	0.00010928097	500
1.093e-05	0.003524375	274.74375	1	100000	0.5	-2.87	0	0.00010927949	500
1.108e-05	0.003526875	274.74375	1	100000	0.5	-2.87	0	0.000109277169	500
1.091e-05	0.003529375	274.74375	1	100000	0.5	-2.87	0	0.000109280137	500
1.099e-05	0.003531875	274.74375	1	100000	0.5	-2.87	0	0.000109283247	500
1.125e-05	0.003534375	274.74375	1	100000	0.5	-2.87	0	0.000109280696	500
1.122e-05	0.003536875	274.74375	1	100000	0.5	-2.87	0	0.000109280195	500
1.087e-05	0.003539375	274.74375	1	100000	0.5	-2.87	0	0.000109282416	500
1.066e-05	0.003541875	274.74375	1	100000	0.5	-2.87	0	0.000109282234	500
1.065e-05	0.003544375	274.74375	1	100000	0.5	-2.87	0	0.000109279798	500
1.07e-05	0.003546875	274.74375	1	100000	0.5	-2.87	0	0.000109279826	500
1.081e-05	0.003549375	274.74375	1	100000	0.5	-2.87	0	0.000109279522	500
1.088e-05	0.003551875	274.74375	1	100000	0.5	-2.87	0	0.000109284129	500
1.107e-05	0.003554375	274.74375	1	100000	0.5	-2.87	0	0.000109281305	500
1.167e-05	0.003556875	274.74375	1	100000	0.5	-2.87	0	0.000109277385	500
1.23e-05	0.003559375	274.74375	1	100000	0.5	-2.87	0	0.000109279473	500
1.252e-05	0.003561875	274.74375	1	100000	0.5	-2.87	0	0.000109281264	500
1.261e-05	0.003564375	274.74375	1	100000	0.5	-2.87	0	0.000109278474	500
1.307e-05	0.003566875	274.74375	1	100000	0.5	-2.87	0	0.000109276517	500
1.367e-05	0.003569375	274.74375	1	100000	0.5	-2.87	0	0.000109281673	500
1.376e-05	0.003571875	274.74375	1	100000	0.5	-2.87	0	0.000109282217	500
1.367e-05	0.003574375	274.74375	1	100000	0.5	-2.87	0	0.000109281176	500
1.403e-05	0.003576875	274.74375	1	100000	0.5	-2.87	0	0.000109277659	500
1.422e-05	0.003579375	274.74375	1	100000	0.5	-2.87	0	0.000109280541	500
1.401e-05	0.003581875	274.74375	1	100000	0.5	-2.87	0	0.000109282149	500
1.398e-05	0.003584375	274.74375	1	100000	0.5	-2.87	0	0.00010928094	500
1.394e-05	0.003586875	274.74375	1	100000	0.5	-2.87	0	0.000109279513	500
1.401e-05	0.003589375	274.74375	1	100000	0.5	-2.87	0	0.000109280132	500
1.42e-05	0.003591875	274.74375	1	100000	0.5	-2.87	0	0.00010928041	500
1.443e-05	0.003594375	274.74375	1	100000	0.5	-2.87	0	0.000109279202	500
1.455e-05	0.003596875	274.74375	1	100000	0.5	-2.87	0	0.000109283609	500
1.454e-05	0.003599375	274.74375	1	100000	0.5	-2.87	0	0.000109281764	500
1.487e-05	0.003601875	274.74375	1	100000	0.5	-2.87	0	0.000109280257	500
1.516e-05	0.003604375	274.74375	1	100000	0.5	-2.87	0	0.000109281787	500
1.538e-05	0.003606875	274.74375	1	100000	0.5	-2.87	0	0.000109283708	500
1.547e-05	0.003609375	274.74375	1	100000	0.5	-2.87	0	0.000109282301	500
1.532e-05	0.003611875	274.74375	1	100000	0.5	-2.87	0	0.00010928052	500
1.517e-05	0.003614375	274.74375	1	100000	0.5	-2.87	0	0.000109280628	500
1.477e-05	0.003616875	274.74375	1	100000	0.5	-2.87	0	0.000109279719	500
1.448e-05	0.003619375	274.74375	1	100000	0.5	-2.87	0	0.000109282493	500
1.469e-05	0.003621875	274.74375	1	100000	0.5	-2.87	0	0.000109280898	500
1.514e-05	0.003624375	274.74375	1	100000	0.5	-2.87	0	0.000109283496	500
1.574e-05	0.003626875	274.74375	1	100000	0.5	-2.87	0	0.000109279911	500
