# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0053135	0.1	0	1	100000	0.5	-2.87	0	0.000108906093	200
0.0053135	0.1	3.6	1	100000	0.5	-2.87	0	0.000108923998	200
0.005328	0.1	7.2	1	100000	0.5	-2.87	0	0.000108926308	200
0.005365	0.1	10.8	1	100000	0.5	-2.87	0	0.000108899432	200
0.0054085	0.1	14.4	1	100000	0.5	-2.87	0	0.000108930474	200
0.005454	0.1	18	1	100000	0.5	-2.87	0	0.000108911079	200
0.0054995	0.1	21.6	1	100000	0.5	-2.87	0	0.000108932161	200
0.005545	0.1	25.2	1	100000	0.5	-2.87	0	0.000108917036	200
0.0055925	0.1	28.8	1	100000	0.5	-2.87	0	0.000108905779	200
0.0056375	0.1	32.4	1	100000	0.5	-2.87	0	0.000108926591	200
0.005683	0.1	36	1	100000	0.5	-2.87	0	0.000108931126	200
0.005727	0.1	39.6	1	100000	0.5	-2.87	0	0.000108905959	200
0.005769	0.1	43.2	1	100000	0.5	-2.87	0	0.000108914212	200
0.0058115	0.1	46.8	1	100000	0.5	-2.87	0	0.000108901068	200
0.0058505	0.1	50.4	1	100000	0.5	-2.87	0	0.000108934923	200
0.005889	0.1	54	1	100000	0.5	-2.87	0	0.000108908304	200
0.0059285	0.1	57.6	1	100000	0.5	-2.87	0	0.000108927403	200
0.005964	0.1	61.2	1	100000	0.5	-2.87	0	0.000108918764	200
0.0059965	0.1	64.8	1	100000	0.5	-2.87	0	0.000108898981	200
0.0060305	0.1	68.4	1	100000	0.5	-2.87	0	0.00010889733	200
0.006062	0.1	72	1	100000	0.5	-2.87	0	0.000108930178	200
0.0060905	0.1	75.6	1	100000	0.5	-2.87	0	0.000108928706	200
0.0061175	0.1	79.2	1	100000	0.5	-2.87	0	0.000108920673	200
0.0061405	0.1	82.8	1	100000	0.5	-2.87	0	0.000108929009	200
0.0061635	0.1	86.4	1	100000	0.5	-2.87	0	0.0001089289	200
0.006184	0.1	90	1	100000	0.5	-2.87	0	0.000108903823	200
0.006201	0.1	93.6	1	100000	0.5	-2.87	0	0.000108905228	200
0.0062155	0.1	97.2	1	100000	0.5	-2.87	0	0.000108896577	200
0.0062285	0.1	100.8	1	100000	0.5	-2.87	0	0.000108927317	200
0.006239	0.1	104.4	1	100000	0.5	-2.87	0	0.000108896708	200
0.0062465	0.1	108	1	100000	0.5	-2.87	0	0.000108931587	200
0.006252	0.1	111.6	1	100000	0.5	-2.87	0	0.000108910754	200
0.006254	0.1	115.2	1	100000	0.5	-2.87	0	0.000108896139	200
0.0062545	0.1	118.8	1	100000	0.5	-2.87	0	0.000108894533	200
0.0062525	0.1	122.4	1	100000	0.5	-2.87	0	0.00010892025	200
0.0062475	0.1	126	1	100000	0.5	-2.87	0	0.000108901868	200
0.0062405	0.1	129.6	1	100000	0.5	-2.87	0	0.000108932438	200
0.0062305	0.1	133.2	1	100000	0.5	-2.87	0	0.000108937684	200
0.0062165	0.1	136.8	1	100000	0.5	-2.87	0	0.000108913109	200
0.0062005	0.1	140.4	1	100000	0.5	-2.87	0	0.000108900491	200
0.006184	0.1	144	1	100000	0.5	-2.87	0	0.000108929545	200
0.006165	0.1	147.6	1	100000	0.5	-2.87	0	0.000108898988	200
0.006142	0.1	151.2	1	100000	0.5	-2.87	0	0.000108933174	200
0.006118	0.1	154.8	1	100000	0.5	-2.87	0	0.000108924638	200
0.006091	0.1	158.4	1	100000	0.5	-2.87	0	0.000108897202	200
0.0060625	0.1	162	1	100000	0.5	-2.87	0	0.000108901065	200
0.0060315	0.1	165.6	1	100000	0.5	-2.87	0	0.000108904296	200
0.0059995	0.1	169.2	1	100000	0.5	-2.87	0	0.000108914903	200
0.005966	0.1	172.8	1	100000	0.5	-2.87	0	0.000108898038	200
0.0059285	0.1	176.4	1	100000	0.5	-2.87	0	0.000108921986	200
0.00589	0.1	180	1	100000	0.5	-2.87	0	0.000108920621	200
0.005853	0.1	183.6	1	100000	0.5	-2.87	0	0.00010891392	200
0.0058095	0.1	187.2	1	100000	0.5	-2.87	0	0.000108917815	200
0.005769	0.1	190.8	1	100000	0.5	-2.87	0	0.000108898296	200
0.0057275	0.1	194.4	1	100000	0.5	-2.87	0	0.000108924225	200
0.0056825	0.1	198	1	100000	0.5	-2.87	0	0.000108926584	200
0.0056375	0.1	201.6	1	100000	0.5	-2.87	0	0.00010891872	200
0.005593	0.1	205.2	1	100000	0.5	-2.87	0	0.000108927607	200
0.0055475	0.1	208.8	1	100000	0.5	-2.87	0	0.000108910098	200
0.005503	0.1	212.4	1	100000	0.5	-2.87	0	0.000108927671	200
0.0054565	0.1	216	1	100000	0.5	-2.87	0	0.000108899806	200
0.0054095	0.1	219.6	1	100000	0.5	-2.87	0	0.000108916864	200
0.005363	0.1	223.2	1	100000	0.5	-2.87	0	0.000108917517	200
0.0053185	0.1	226.8	1	100000	0.5	-2.87	0	0.000108926663	200
0.0052755	0.1	230.4	1	100000	0.5	-2.87	0	0.000108898764	200
0.0052315	0.1	234	1	100000	0.5	-2.87	0	0.000108900128	200
0.005187	0.1	237.6	1	100000	0.5	-2.87	0	0.000108893072	200
0.005146	0.1	241.2	1	100000	0.5	-2.87	0	0.000108910286	200
0.005105	0.1	244.8	1	100000	0.5	-2.87	0	0.000108907327	200
0.0050665	0.1	248.4	1	100000	0.5	-2.87	0	0.000108910772	200
0.00503	0.1	252	1	100000	0.5	-2.87	0	0.00010892397	200
0.0049935	0.1	255.6	1	100000	0.5	-2.87	0	0.000108924572	200
0.0049615	0.1	259.2	1	100000	0.5	-2.87	0	0.000108898114	200
0.0049315	0.1	262.8	1	100000	0.5	-2.87	0	0.000108897416	200
0.0049045	0.1	266.4	1	100000	0.5	-2.87	0	0.000108900889	200
0.004879	0.1	270	1	100000	0.5	-2.87	0	0.000108922913	200
0.004857	0.1	273.6	1	100000	0.5	-2.87	0	0.000108902404	200
0.0048365	0.1	277.2	1	100000	0.5	-2.87	0	0.000108897997	200
0.004821	0.1	280.8	1	100000	0.5	-2.87	0	0.000108894676	200
0.004808	0.1	284.4	1	100000	0.5	-2.87	0	0.000108894436	200
0.004798	0.1	288	1	100000	0.5	-2.87	0	0.000108903555	200
0.004792	0.1	291.6	1	100000	0.5	-2.87	0	0.000108903354	200
0.004788	0.1	295.2	1	100000	0.5	-2.87	0	0.000108897999	200
0.0047875	0.1	298.8	1	100000	0.5	-2.87	0	0.000108889478	200
0.004791	0.1	302.4	1	100000	0.5	-2.87	0	0.000108886117	200
0.004798	0.1	306	1	100000	0.5	-2.87	0	0.000108904706	200
0.004808	0.1	309.6	1	100000	0.5	-2.87	0	0.000108888942	200
0.0048215	0.1	313.2	1	100000	0.5	-2.87	0	0.000108907896	200
0.004838	0.1	316.8	1	100000	0.5	-2.87	0	0.00010888978	200
0.004856	0.1	320.4	1	100000	0.5	-2.87	0	0.000108905859	200
0.004878	0.1	324	1	100000	0.5	-2.87	0	0.000108893284	200
0.0049035	0.1	327.6	1	100000	0.5	-2.87	0	0.000108896649	200
0.0049315	0.1	331.2	1	100000	0.5	-2.87	0	0.000108886971	200
0.0049625	0.1	334.8	1	100000	0.5	-2.87	0	0.000108889843	200
0.0049965	0.1	338.4	1	100000	0.5	-2.87	0	0.000108886979	200
0.005031	0.1	342	1	100000	0.5	-2.87	0	0.000108901371	200
0.005069	0.1	345.6	1	100000	0.5	-2.87	0	0.000108897637	200
0.0051065	0.1	349.2	1	100000	0.5	-2.87	0	0.000108906441	200
0.005145	0.1	352.8	1	100000	0.5	-2.87	0	0.000108898494	200
0.005187	0.1	356.4	1	100000	0.5	-2.87	0	0.000108885937	200
0.0052295	0.1	360	1	100000	0.5	-2.87	0	0.000108911111	200

