# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.00051	0	315	1	100000	0.5	-2.87	0	0.000109007076	1385
0.0005128	0.00125	315	1	100000	0.5	-2.87	0	0.000109017114	1385
0.0005116	0.0025	315	1	100000	0.5	-2.87	0	0.000109020471	1385
0.0005036	0.00375	315	1	100000	0.5	-2.87	0	0.000109016871	1385
0.0004806	0.005	315	1	100000	0.5	-2.87	0	0.000109015686	1385
0.0004408	0.00625	315	1	100000	0.5	-2.87	0	0.000109015823	1385
0.0003926	0.0075	315	1	100000	0.5	-2.87	0	0.000109010023	1385
0.0003438	0.00875	315	1	100000	0.5	-2.87	0	0.000109014994	1385
0.0003042	0.01	315	1	100000	0.5	-2.87	0	0.000109010577	1385
0.0002756	0.01125	315	1	100000	0.5	-2.87	0	0.000109013739	1385
0.0002634	0.0125	315	1	100000	0.5	-2.87	0	0.000109009432	1385
0.0002698	0.01375	315	1	100000	0.5	-2.87	0	0.000109005692	1385
0.0002932	0.015	315	1	100000	0.5	-2.87	0	0.000109012751	1385
0.0003292	0.01625	315	1	100000	0.5	-2.87	0	0.000109012471	1385
0.0003752	0.0175	315	1	100000	0.5	-2.87	0	0.000109010527	1385
0.0004296	0.01875	315	1	100000	0.5	-2.87	0	0.000108998584	1385
0.0004862	0.02	315	1	100000	0.5	-2.87	0	0.00010901665	1385
0.0005464	0.02125	315	1	100000	0.5	-2.87	0	0.00010900689	1385
0.0006092	0.0225	315	1	100000	0.5	-2.87	0	0.000109019724	1385
0.0006722	0.02375	315	1	100000	0.5	-2.87	0	0.000108995141	1385
0.0007352	0.025	315	1	100000	0.5	-2.87	0	0.000108997272	1385
0.0007992	0.02625	315	1	100000	0.5	-2.87	0	0.000109016094	1385
0.0008656	0.0275	315	1	100000	0.5	-2.87	0	0.000109021026	1385
0.0009354	0.02875	315	1	100000	0.5	-2.87	0	0.000109004222	1385
0.0010018	0.03	315	1	100000	0.5	-2.87	0	0.000108992769	1385
0.0010706	0.03125	315	1	100000	0.5	-2.87	0	0.000108991007	1385
0.0011386	0.0325	315	1	100000	0.5	-2.87	0	0.000108990394	1385
0.0012066	0.03375	315	1	100000	0.5	-2.87	0	0.000109023065	1385
0.0012734	0.035	315	1	100000	0.5	-2.87	0	0.000109007923	1385
0.0013412	0.03625	315	1	100000	0.5	-2.87	0	0.000108998821	1385
0.0014092	0.0375	315	1	100000	0.5	-2.87	0	0.000109008023	1385
0.0014784	0.03875	315	1	100000	0.5	-2.87	0	0.000108985092	1385
0.0015472	0.04	315	1	100000	0.5	-2.87	0	0.000109004645	1385
0.0016158	0.04125	315	1	100000	0.5	-2.87	0	0.0001090064	1385
0.001683	0.0425	315	1	100000	0.5	-2.87	0	0.000109002152	1385
0.0017534	0.04375	315	1	100000	0.5	-2.87	0	0.00010898893	1385
0.0018226	0.045	315	1	100000	0.5	-2.87	0	0.000109007792	1385
0.0018918	0.04625	315	1	100000	0.5	-2.87	0	0.000108995432	1385
0.0019592	0.0475	315	1	100000	0.5	-2.87	0	0.000109027461	1385
0.0020298	0.04875	315	1	100000	0.5	-2.87	0	0.000108979681	1385
0.002098	0.05	315	1	100000	0.5	-2.87	0	0.00010897537	1385
0.002166	0.05125	315	1	100000	0.5	-2.87	0	0.000108976936	1385
0.0022356	0.0525	315	1	100000	0.5	-2.87	0	0.000109008358	1385
0.0023072	0.05375	315	1	100000	0.5	-2.87	0	0.000109011824	1385
0.0023764	0.055	315	1	100000	0.5	-2.87	0	0.000109031701	1385
0.002446	0.05625	315	1	100000	0.5	-2.87	0	0.000108981865	1385
0.0025164	0.0575	315	1	100000	0.5	-2.87	0	0.000108973302	1385
0.0025854	0.05875	315	1	100000	0.5	-2.87	0	0.000108994979	1385
0.002653	0.06	315	1	100000	0.5	-2.87	0	0.000109026125	1385
0.002722	0.06125	315	1	100000	0.5	-2.87	0	0.000108973581	1385
0.0027912	0.0625	315	1	100000	0.5	-2.87	0	0.000108969512	1385
0.0028622	0.06375	315	1	100000	0.5	-2.87	0	0.000108968332	1385
0.0029316	0.065	315	1	100000	0.5	-2.87	0	0.000109032684	1385
0.003002	0.06625	315	1	100000	0.5	-2.87	0	0.000109024303	1385
0.003071	0.0675	315	1	100000	0.5	-2.87	0	0.000108970196	1385
