# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0001303	0.01623125	285.3875	1	100000	0.5	-2.87	0	0.000109282514	2250
0.00013065	0.01623125	286.0125	1	100000	0.5	-2.87	0	0.000109279722	2250
0.00012985	0.01623125	286.6375	1	100000	0.5	-2.87	0	0.000109281737	2250
0.0001265	0.01623125	287.2625	1	100000	0.5	-2.87	0	0.000109278995	2250
0.0001206	0.01623125	287.8875	1	100000	0.5	-2.87	0	0.000109280021	2250
0.0001137	0.01623125	288.5125	1	100000	0.5	-2.87	0	0.000109277794	2250
0.0001066	0.01623125	289.1375	1	100000	0.5	-2.87	0	0.000109279004	2250
9.95e-05	0.01623125	289.7625	1	100000	0.5	-2.87	0	0.000109276359	2250
9.28e-05	0.01623125	290.3875	1	100000	0.5	-2.87	0	0.000109279702	2250
8.61e-05	0.01623125	291.0125	1	100000	0.5	-2.87	0	0.000109280819	2250
8.01e-05	0.01623125	291.6375	1	100000	0.5	-2.87	0	0.000109278269	2250
7.495e-05	0.01623125	292.2625	1	100000	0.5	-2.87	0	0.000109283379	2250
7.085e-05	0.01623125	292.8875	1	100000	0.5	-2.87	0	0.00010928136	2250
6.78e-05	0.01623125	293.5125	1	100000	0.5	-2.87	0	0.000109281114	2250
6.58e-05	0.01623125	294.1375	1	100000	0.5	-2.87	0	0.000109283582	2250
6.52e-05	0.01623125	294.7625	1	100000	0.5	-2.87	0	0.000109283505	2250
6.625e-05	0.01623125	295.3875	1	100000	0.5	-2.87	0	0.000109282544	2250
6.83e-05	0.01623125	296.0125	1	100000	0.5	-2.87	0	0.000109284153	2250
7.105e-05	0.01623125	296.6375	1	100000	0.5	-2.87	0	0.000109290294	2250
7.495e-05	0.01623125	297.2625	1	100000	0.5	-2.87	0	0.000109287031	2250
8.01e-05	0.01623125	297.8875	1	100000	0.5	-2.87	0	0.00010929213	2250
8.575e-05	0.01623125	298.5125	1	100000	0.5	-2.87	0	0.000109287837	2250
9.205e-05	0.01623125	299.1375	1	100000	0.5	-2.87	0	0.000109287317	2250
9.86e-05	0.01623125	299.7625	1	100000	0.5	-2.87	0	0.000109307637	2250
0.0001059	0.01623125	300.3875	1	100000	0.5	-2.87	0	0.00010928689	2250
0.00011385	0.01623125	301.0125	1	100000	0.5	-2.87	0	0.000109285992	2250
0.00012205	0.01623125	301.6375	1	100000	0.5	-2.87	0	0.000109283012	2250
0.00012975	0.01623125	302.2625	1	100000	0.5	-2.87	0	0.000109285493	2250
0.00013755	0.01623125	302.8875	1	100000	0.5	-2.87	0	0.00010928411	2250
0.00014515	0.01623125	303.5125	1	100000	0.5	-2.87	0	0.000109280235	2250
0.0001532	0.01623125	304.1375	1	100000	0.5	-2.87	0	0.000109281626	2250
0.00016205	0.01623125	304.7625	1	100000	0.5	-2.87	0	0.00010928291	2250
0.00017075	0.01623125	305.3875	1	100000	0.5	-2.87	0	0.000109280776	2250
0.00017945	0.01623125	306.0125	1	100000	0.5	-2.87	0	0.00010927931	2250
0.00018795	0.01623125	306.6375	1	100000	0.5	-2.87	0	0.00010927908	2250
0.0001968	0.01623125	307.2625	1	100000	0.5	-2.87	0	0.000109281086	2250
0.00020555	0.01623125	307.8875	1	100000	0.5	-2.87	0	0.000109281954	2250
0.0002141	0.01623125	308.5125	1	100000	0.5	-2.87	0	0.000109282915	2250
0.00022285	0.01623125	309.1375	1	100000	0.5	-2.87	0	0.000109283076	2250
0.00023165	0.01623125	309.7625	1	100000	0.5	-2.87	0	0.000109283783	2250
0.0002406	0.01623125	310.3875	1	100000	0.5	-2.87	0	0.000109283205	2250
0.00025	0.01623125	311.0125	1	100000	0.5	-2.87	0	0.000109286119	2250
0.000259	0.01623125	311.6375	1	100000	0.5	-2.87	0	0.000109281705	2250
0.00026765	0.01623125	312.2625	1	100000	0.5	-2.87	0	0.000109283049	2250
0.00027605	0.01623125	312.8875	1	100000	0.5	-2.87	0	0.000109280653	2250
0.0002848	0.01623125	313.5125	1	100000	0.5	-2.87	0	0.00010928064	2250
0.00029375	0.01623125	314.1375	1	100000	0.5	-2.87	0	0.00010927964	2250
0.00030255	0.01623125	314.7625	1	100000	0.5	-2.87	0	0.000109275846	2250
0.0003114	0.01623125	315.3875	1	100000	0.5	-2.87	0	0.00010927813	2250
0.0003205	0.01623125	316.0125	1	100000	0.5	-2.87	0	0.00010927422	2250
0.00032955	0.01623125	316.6375	1	100000	0.5	-2.87	0	0.000109274496	2250
0.00033835	0.01623125	317.2625	1	100000	0.5	-2.87	0	0.00010927482	2250
0.00034765	0.01623125	317.8875	1	100000	0.5	-2.87	0	0.000109274893	2250
0.00035655	0.01623125	318.5125	1	100000	0.5	-2.87	0	0.00010927556	2250
0.00036495	0.01623125	319.1375	1	100000	0.5	-2.87	0	0.000109275867	2250
0.00037375	0.01623125	319.7625	1	100000	0.5	-2.87	0	0.00010927549	2250
0.000383	0.01623125	320.3875	1	100000	0.5	-2.87	0	0.000109273901	2250
0.0003926	0.01623125	321.0125	1	100000	0.5	-2.87	0	0.000109275232	2250
0.0004015	0.01623125	321.6375	1	100000	0.5	-2.87	0	0.000109280749	2250
0.0004103	0.01623125	322.2625	1	100000	0.5	-2.87	0	0.000109276858	2250
0.0004187	0.01623125	322.8875	1	100000	0.5	-2.87	0	0.000109276488	2250
0.0004274	0.01623125	323.5125	1	100000	0.5	-2.87	0	0.000109277218	2250
0.00043625	0.01623125	324.1375	1	100000	0.5	-2.87	0	0.000109277639	2250
0.0004452	0.01623125	324.7625	1	100000	0.5	-2.87	0	0.0001092775	2250
0.00045425	0.01623125	325.3875	1	100000	0.5	-2.87	0	0.000109277144	2250
