# pulsewidth	time	voltage
2e-05	0.0008504200906	0.5214454816
2e-05	0.0008504600906	0.5164633194
2e-05	0.0008505000906	0.5121098212
2e-05	0.0008505400906	0.527480656
2e-05	0.0008505800906	0.528030737
2e-05	0.0008506200906	0.5340501948
2e-05	0.0008506600906	0.5283293524
2e-05	0.0008507000906	0.5289894496
2e-05	0.0008507400906	0.5260818786
2e-05	0.0008507800906	0.5221527286
2e-05	0.0008508200906	0.5134300156
2e-05	0.0008508600906	0.5117954892
2e-05	0.0008509000906	0.5120312382
2e-05	0.0008509400906	0.510428145
2e-05	0.0008509800906	0.518522194
2e-05	0.0008510200906	0.527716405
2e-05	0.0008510600906	0.5227342428
2e-05	0.0008511000906	0.5160389712
2e-05	0.0008511400906	0.5244002024
2e-05	0.0008511800906	0.5206596516
2e-05	0.0008512200906	0.527952154
2e-05	0.0008512600906	0.527244907
2e-05	0.0008513000906	0.5281721864
2e-05	0.0008513400906	0.5246045182
2e-05	0.0008513800906	0.5207853844
2e-05	0.0008514200906	0.5119840884
2e-05	0.0008514600906	0.519700939
2e-05	0.0008515000906	0.5285336682
2e-05	0.0008515400906	0.522844259
2e-05	0.0008515800906	0.527637822
2e-05	0.0008516200906	0.5261604616
2e-05	0.0008516600906	0.5150959752
2e-05	0.0008517000906	0.5119840884
2e-05	0.0008517400906	0.5169348174
2e-05	0.0008517800906	0.5130056674
2e-05	0.0008518200906	0.5255317976
2e-05	0.0008518600906	0.511135392
2e-05	0.0008519000906	0.5218383966
2e-05	0.0008519400906	0.519622356
2e-05	0.0008519800906	0.5264276438
2e-05	0.0008520200906	0.5159603882
2e-05	0.0008520600906	0.5263490608
2e-05	0.0008521000906	0.5290680326
2e-05	0.0008521400906	0.5160704044
2e-05	0.0008521800906	0.5108524932
2e-05	0.0008522200906	0.5156774894
2e-05	0.0008522600906	0.5119526552
2e-05	0.0008523000906	0.5158032222
2e-05	0.0008523400906	0.5158032222
2e-05	0.0008523800906	0.5218383966
2e-05	0.0008524200906	0.5249031336
2e-05	0.0008524600906	0.532274219
2e-05	0.0008525000906	0.5113239912
2e-05	0.0008525400906	0.5136186148
2e-05	0.0008525800906	0.5238972712
2e-05	0.0008526200906	0.51946519
2e-05	0.0008526600906	0.5199209714
2e-05	0.0008527000906	0.5199209714
2e-05	0.0008527400906	0.5253431984
2e-05	0.0008527800906	0.5252174656
2e-05	0.0008528200906	0.5227342428
2e-05	0.0008528600906	0.5134300156
2e-05	0.0008529000906	0.5203924694
2e-05	0.0008529400906	0.5288008504
2e-05	0.0008529800906	0.5107739102
2e-05	0.0008530200906	0.5244002024
2e-05	0.0008530600906	0.5165419024
2e-05	0.0008531000906	0.5136186148
2e-05	0.0008531400906	0.5293037816
2e-05	0.0008531800906	0.514671627
2e-05	0.0008532200906	0.5209425504
2e-05	0.0008532600906	0.5273549232
2e-05	0.0008533000906	0.5289580164
2e-05	0.0008533400906	0.5166204854
2e-05	0.0008533800906	0.5124555864
2e-05	0.0008534200906	0.511056809
2e-05	0.0008534600906	0.5206282184
2e-05	0.0008535000906	0.526616243
2e-05	0.0008535400906	0.5206282184
2e-05	0.0008535800906	0.522294178
2e-05	0.0008536200906	0.5207853844
2e-05	0.0008536600906	0.5284079354
2e-05	0.0008537000906	0.5261918948
2e-05	0.0008537400906	0.5108524932
2e-05	0.0008537800906	0.5231114412
2e-05	0.0008538200906	0.522844259
2e-05	0.0008538600906	0.5260818786
2e-05	0.0008539000906	0.5246359514
2e-05	0.0008539400906	0.5247459676
2e-05	0.0008539800906	0.522372761
2e-05	0.0008540200906	0.5201252872
2e-05	0.0008540600906	0.5251074494
2e-05	0.0008541000906	0.5212568824
2e-05	0.0008541400906	0.5259247126
2e-05	0.0008541800906	0.5218698298
2e-05	0.0008542200906	0.519150858
2e-05	0.0008542600906	0.5131942666
2e-05	0.0008543000906	0.5273549232
2e-05	0.0008543400906	0.5209425504
2e-05	0.0008543800906	0.5295395306
2e-05	0.0008544200906	0.5100037968
2e-05	0.0008544600906	0.5206282184
2e-05	0.0008545000906	0.5246359514
2e-05	0.0008545400906	0.522765676
2e-05	0.0008545800906	0.5236615222
2e-05	0.0008546200906	0.51003523
2e-05	0.0008546600906	0.5263490608
2e-05	0.0008547000906	0.5224984938
2e-05	0.0008547400906	0.5319913202
2e-05	0.0008547800906	0.5325414012
2e-05	0.0008548200906	0.5231114412
2e-05	0.0008548600906	0.5100037968
2e-05	0.0008549000906	0.5240072874
2e-05	0.0008549400906	0.5209739836
2e-05	0.0008549800906	0.5257989798
2e-05	0.0008550200906	0.5246045182
2e-05	0.0008550600906	0.5116383232
2e-05	0.0008551000906	0.5235829392
2e-05	0.0008551400906	0.522687093
2e-05	0.0008551800906	0.526459077
2e-05	0.0008552200906	0.527716405
2e-05	0.0008552600906	0.5210211334
