# pulsewidth	time	voltage
7e-05	-0.0001578127291	0.519700939
7e-05	-0.0001577727291	0.5284865184
7e-05	-0.0001577327291	0.5203610362
7e-05	-0.0001576927291	0.5250602996
7e-05	-0.0001576527291	0.511135392
7e-05	-0.0001576127291	0.518050696
7e-05	-0.0001575727291	0.510113813
7e-05	-0.0001575327291	0.5291466156
7e-05	-0.0001574927291	0.522215595
7e-05	-0.0001574527291	0.5254532146
7e-05	-0.0001574127291	0.519072275
7e-05	-0.0001573727291	0.5102395458
7e-05	-0.0001573327291	0.5236615222
7e-05	-0.0001572927291	0.5268991418
7e-05	-0.0001572527291	0.5253431984
7e-05	-0.0001572127291	0.5170134004
7e-05	-0.0001571727291	0.5283765022
7e-05	-0.0001571327291	0.5255003644
7e-05	-0.0001570927291	0.5255003644
7e-05	-0.0001570527291	0.5118740722
7e-05	-0.0001570127291	0.518836526
7e-05	-0.0001569727291	0.518365028
7e-05	-0.0001569327291	0.5272134738
7e-05	-0.0001568927291	0.5257675466
7e-05	-0.0001568527291	0.510585311
7e-05	-0.0001568127291	0.5123298536
7e-05	-0.0001567727291	0.5197323722
7e-05	-0.0001567327291	0.5252646154
7e-05	-0.0001566927291	0.5198895382
7e-05	-0.0001566527291	0.5247145344
7e-05	-0.0001566127291	0.5258775628
7e-05	-0.0001565727291	0.5241330202
7e-05	-0.0001565327291	0.5289894496
7e-05	-0.0001564927291	0.5289894496
7e-05	-0.0001564527291	0.5212568824
7e-05	-0.0001564127291	0.5209425504
7e-05	-0.0001563727291	0.5204396192
7e-05	-0.0001563327291	0.5172019996
7e-05	-0.0001562927291	0.5163061534
7e-05	-0.0001562527291	0.5211782994
7e-05	-0.0001562127291	0.5291466156
7e-05	-0.0001561727291	0.5264276438
7e-05	-0.0001561327291	0.514435878
7e-05	-0.0001560927291	0.5114811572
7e-05	-0.0001560527291	0.5143258618
7e-05	-0.0001560127291	0.5106167442
7e-05	-0.0001559727291	0.5214454816
7e-05	-0.0001559327291	0.519072275
7e-05	-0.0001558927291	0.5177049308
7e-05	-0.0001558527291	0.5099252138
7e-05	-0.0001558127291	0.5207853844
7e-05	-0.0001557727291	0.5294295144
7e-05	-0.0001557327291	0.5268205588
7e-05	-0.0001556927291	0.5344902596
7e-05	-0.0001556527291	0.5202353034
7e-05	-0.0001556127291	0.511292558
7e-05	-0.0001555727291	0.5110882422
7e-05	-0.0001555327291	0.5196537892
7e-05	-0.0001554927291	0.5207853844
7e-05	-0.0001554527291	0.5128799346
7e-05	-0.0001554127291	0.5124870196
7e-05	-0.0001553727291	0.5288794334
7e-05	-0.0001553327291	0.510742477
7e-05	-0.0001552927291	0.5196537892
7e-05	-0.0001552527291	0.5284865184
7e-05	-0.0001552127291	0.5229699918
7e-05	-0.0001551727291	0.5285336682
7e-05	-0.0001551327291	0.528030737
7e-05	-0.0001550927291	0.5294609476
7e-05	-0.0001550527291	0.5254217814
7e-05	-0.0001550127291	0.5101609628
7e-05	-0.0001549727291	0.5257203968
7e-05	-0.0001549327291	0.5163061534
7e-05	-0.0001548927291	0.5238186882
7e-05	-0.0001548527291	0.5147816432
7e-05	-0.0001548127291	0.510663894
7e-05	-0.0001547727291	0.5304353768
7e-05	-0.0001547327291	0.5242430364
7e-05	-0.0001546927291	0.515064542
7e-05	-0.0001546527291	0.523630089
7e-05	-0.0001546127291	0.523787255
7e-05	-0.0001545727291	0.5130685338
7e-05	-0.0001545327291	0.5228128258
7e-05	-0.0001544927291	0.5256103806
7e-05	-0.0001544527291	0.5282979192
7e-05	-0.0001544127291	0.5178306636
