# U_ac_out	U_osc_ref	Pha_ref	U_osc_dut	R_ref	V_DS	V_GS	V_DUT	I_D	FRQ
0.0007354	0	296.82	1	100000	0.5	-2.87	0	0.00010887538	200
0.0007352	0.00063	296.82	1	100000	0.5	-2.87	0	0.000108877072	200
0.0007276	0.00126	296.82	1	100000	0.5	-2.87	0	0.000108871413	200
0.0007022	0.00189	296.82	1	100000	0.5	-2.87	0	0.000108872553	200
0.0006694	0.00252	296.82	1	100000	0.5	-2.87	0	0.000108872947	200
0.0006356	0.00315	296.82	1	100000	0.5	-2.87	0	0.000108875484	200
0.0006012	0.00378	296.82	1	100000	0.5	-2.87	0	0.000108873607	200
0.000568	0.00441	296.82	1	100000	0.5	-2.87	0	0.000108873885	200
0.0005318	0.00504	296.82	1	100000	0.5	-2.87	0	0.000108877696	200
0.0005006	0.00567	296.82	1	100000	0.5	-2.87	0	0.000108871187	200
0.0004672	0.0063	296.82	1	100000	0.5	-2.87	0	0.000108870899	200
0.0004326	0.00693	296.82	1	100000	0.5	-2.87	0	0.000108869478	200
0.0003986	0.00756	296.82	1	100000	0.5	-2.87	0	0.000108868101	200
0.0003648	0.00819	296.82	1	100000	0.5	-2.87	0	0.000108866584	200
0.000331	0.00882	296.82	1	100000	0.5	-2.87	0	0.000108868609	200
0.000297	0.00945	296.82	1	100000	0.5	-2.87	0	0.000108865637	200
0.000264	0.01008	296.82	1	100000	0.5	-2.87	0	0.000108871626	200
0.0002318	0.01071	296.82	1	100000	0.5	-2.87	0	0.000108870576	200
0.0001996	0.01134	296.82	1	100000	0.5	-2.87	0	0.000108871529	200
0.0001678	0.01197	296.82	1	100000	0.5	-2.87	0	0.000108872982	200
0.0001402	0.0126	296.82	1	100000	0.5	-2.87	0	0.000108873685	200
0.0001142	0.01323	296.82	1	100000	0.5	-2.87	0	0.00010887485	200
9.18e-05	0.01386	296.82	1	100000	0.5	-2.87	0	0.000108874586	200
8.12e-05	0.01449	296.82	1	100000	0.5	-2.87	0	0.000108873385	200
8.5e-05	0.01512	296.82	1	100000	0.5	-2.87	0	0.000108873291	200
0.0001006	0.01575	296.82	1	100000	0.5	-2.87	0	0.000108874238	200
0.000125	0.01638	296.82	1	100000	0.5	-2.87	0	0.000108872527	200
0.0001576	0.01701	296.82	1	100000	0.5	-2.87	0	0.000108870879	200
0.0001898	0.01764	296.82	1	100000	0.5	-2.87	0	0.000108870102	200
0.0002194	0.01827	296.82	1	100000	0.5	-2.87	0	0.000108869592	200
0.000251	0.0189	296.82	1	100000	0.5	-2.87	0	0.000108872367	200
0.0002848	0.01953	296.82	1	100000	0.5	-2.87	0	0.000108871757	200
0.00032	0.02016	296.82	1	100000	0.5	-2.87	0	0.000108873531	200
0.0003526	0.02079	296.82	1	100000	0.5	-2.87	0	0.000108870651	200
0.000386	0.02142	296.82	1	100000	0.5	-2.87	0	0.000108874624	200
0.000419	0.02205	296.82	1	100000	0.5	-2.87	0	0.000108875219	200
0.0004534	0.02268	296.82	1	100000	0.5	-2.87	0	0.000108877961	200
0.0004892	0.02331	296.82	1	100000	0.5	-2.87	0	0.000108870793	200
0.000522	0.02394	296.82	1	100000	0.5	-2.87	0	0.000108869095	200
0.0005558	0.02457	296.82	1	100000	0.5	-2.87	0	0.00010886854	200
0.0005926	0.0252	296.82	1	100000	0.5	-2.87	0	0.000108869415	200
0.0006262	0.02583	296.82	1	100000	0.5	-2.87	0	0.000108869936	200
0.0006578	0.02646	296.82	1	100000	0.5	-2.87	0	0.0001088733	200
0.00069	0.02709	296.82	1	100000	0.5	-2.87	0	0.000108871747	200
0.000725	0.02772	296.82	1	100000	0.5	-2.87	0	0.000108871364	200
0.0007598	0.02835	296.82	1	100000	0.5	-2.87	0	0.000108867707	200
0.0007932	0.02898	296.82	1	100000	0.5	-2.87	0	0.00010887212	200
0.0008282	0.02961	296.82	1	100000	0.5	-2.87	0	0.000108870361	200
0.0008644	0.03024	296.82	1	100000	0.5	-2.87	0	0.000108870052	200
0.0009	0.03087	296.82	1	100000	0.5	-2.87	0	0.000108869113	200
0.0009328	0.0315	296.82	1	100000	0.5	-2.87	0	0.000108868286	200
0.0009688	0.03213	296.82	1	100000	0.5	-2.87	0	0.000108871999	200
0.0010074	0.03276	296.82	1	100000	0.5	-2.87	0	0.000108865112	200
0.0010438	0.03339	296.82	1	100000	0.5	-2.87	0	0.000108872482	200
0.001078	0.03402	296.82	1	100000	0.5	-2.87	0	0.000108868109	200
0.001112	0.03465	296.82	1	100000	0.5	-2.87	0	0.000108860933	200
0.001149	0.03528	296.82	1	100000	0.5	-2.87	0	0.000108867397	200
0.0011824	0.03591	296.82	1	100000	0.5	-2.87	0	0.000108862236	200
0.0012152	0.03654	296.82	1	100000	0.5	-2.87	0	0.00010886202	200
